reaction_id,reaction_name,full_reaction,oleic_acid_pfba_flux,oleic_acid_pfba_LB,oleic_acid_pfba_UB,oleic_acid_1_eflux2_flux,oleic_acid_1_trans_LB,oleic_acid_1_trans_UB,oleic_acid_1_eflux2_LB,oleic_acid_1_eflux2_UB,oleic_acid_2_eflux2_flux,oleic_acid_2_trans_LB,oleic_acid_2_trans_UB,oleic_acid_2_eflux2_LB,oleic_acid_2_eflux2_UB,oleic_acid_3_eflux2_flux,oleic_acid_3_trans_LB,oleic_acid_3_trans_UB,oleic_acid_3_eflux2_LB,oleic_acid_3_eflux2_UB
FA181COAabcp,fatty acyl CoA peroxisomal transport via ABC system,atp[x] + h2o[x] + odecoa[c] --> adp[x] + h[x] + odecoa[x] + pi[x],94.21413946887,18.41572943816,97.78908564749999,94.30721681666648,0.0,5592.299631652437,18.41572943099656,97.78908564786514,94.30721681663871,0.0,13012.501816665153,18.41572942887657,97.78908564800889,94.3072168166973,0.0,8762.630237188525,18.415729432118045,97.7890856478303
coatp,CoA transport peroxisome YL,coa[c] <=> coa[x],-94.21413946887,-99.07638525099999,-94.13267909956,-94.30721681666648,-inf,inf,-99.07638525108955,-94.2060200294489,-94.30721681663871,-inf,inf,-99.07638525133984,-94.20602002964225,-94.3072168166973,-inf,inf,-99.07638525124314,-94.20602002944085
ATPtp_H,ADPATP transporter peroxisomal YL,adp[x] + atp[c] + h[x] --> adp[c] + atp[x] + h[c],94.21413946887,94.13267909963,99.07638525141999,94.30721681666648,0.0,32755.61876292738,94.2060200294489,99.07638525134188,94.30721681663871,0.0,101140.21356351946,94.20602002954568,99.07638525133984,94.3072168166973,0.0,58592.69392291727,94.20602002944085,99.07638525117628
TPI,triose phosphate isomerase,dhap[c] <=> g3p[c],-70.30356513097,-133.03701617131,-68.48086324249,-69.17258913375584,-1912.6017991243257,1912.6017991243257,-133.03701617743985,-68.48086324237832,-69.17258913377005,-3796.0775244015376,3796.0775244015376,-133.03701617463716,-68.48086324265542,-69.17258913372834,-2638.0818582395605,2638.0818582395605,-133.0370161740107,-68.48086324235362
FBP,fructose bisphosphatase,fdp[c] + h2o[c] --> f6p[c] + pi[c],63.57950960398,61.9311366941,223.32151901616,62.55670373139951,0.0,16472.430182871558,61.93113669410528,223.321519031633,62.55670373141043,0.0,50497.198144493814,61.93113669422959,223.32151902413565,62.556703731434595,0.0,27219.84360319911,61.93113669421651,223.32151902322548
FBA,fructose bisphosphate aldolase,fdp[c] <=> dhap[c] + g3p[c],-63.57950960398,-223.32151901662002,-61.9311366941,-62.55670373139951,-49810.913082471394,49810.913082471394,-223.32151903205354,-61.93113669410528,-62.55670373141043,-101627.88060748354,101627.88060748354,-223.3215190311851,-61.93113669413302,-62.556703731434595,-73744.61668904535,73744.61668904535,-223.32151903057948,-61.931136694149664
ACCOACr,acetyl CoA carboxylase reversible reaction,accoa[c] + atp[c] + hco3[c] <=> adp[c] + h[c] + malcoa[c] + pi[c],61.7528099574,60.151691428250004,88.84430829697999,60.75939026818463,-7822.406786612045,7822.406786612045,60.151691428369084,88.84430829668884,60.75939026821646,-20266.669805295107,20266.669805295107,60.15169142829781,88.84430829730317,60.75939026818836,-11987.695337073887,11987.695337073887,60.15169142831418,88.84430829582331
NDPK2,nucleoside diphosphate kinase ATPUDP ,atp[c] + udp[c] --> adp[c] + utp[c],51.648950509500004,50.30989125325,226.96837561665,50.81807197298361,0.0,85980.45036019456,50.30989125325251,226.96837563447355,50.818071972963764,0.0,185432.25501606625,50.309891253229296,226.9683756339325,50.81807197297875,0.0,153675.95651953743,50.30989125325164,226.96837563064582
G3PD1irm,glycerol 3 phosphate dehydrogenase NAD mitochondrial,dhap[m] + h[m] + nadh[m] --> glyc3p[m] + nad[m],32.60328715102,0.0,63.83707097555,30.47009327043395,0.0,27101.500207688474,0.0,63.83707097466296,30.470093270407077,0.0,75507.27491998998,0.0,63.83707097688311,30.47009327041161,0.0,47002.78335666257,0.0,63.837070974515555
G3PDm,glycerol 3 phosphate dehydrogenase FAD mitochondrial,glyc3p[m] + nad[m] --> dhap[m] + nadh[m],32.60328715102,0.0,63.83707097554,30.47009327043395,0.0,40268.08985781677,0.0,63.837070974705,30.470093270407077,0.0,101011.77848065368,0.0,63.83707097688311,30.47009327041161,0.0,60959.346172833146,0.0,63.83707097458241
PGI,glucose 6 phosphate isomerase,g6p[c] <=> f6p[c],-32.414899830509995,-225.24296454875,-31.57450576189,-31.893440163533658,-35053.432358005506,35053.432358005506,-225.2429645612274,-31.574505761888226,-31.89344016355578,-80028.57610779155,80028.57610779155,-225.24296457011798,-31.574505761908636,-31.89344016354567,-53654.14585225948,53654.14585225948,-225.24296457214967,-31.57450576186876
GALU,UTP glucose 1 phosphate uridylyltransferase,g1p[c] + h[c] + utp[c] <=> ppi[c] + udpg[c],26.692278541940002,26.00025010187,187.39063244274,26.262878890794,-12817.96456405221,12817.96456405221,26.000250101875544,187.39063243994997,26.262878890743224,-30697.916159552395,30697.916159552395,26.000250101866694,187.39063244142952,26.262878890799126,-20668.094436765332,20668.094436765332,26.000250101855706,187.3906324406923
PGMT,phosphoglucomutase,g1p[c] <=> g6p[c],-26.692278541940002,-106.69544126262,-26.00025010187,-26.262878890794,-13188.037031780752,13188.037031780752,-79.88395517249067,-26.000250101875544,-26.262878890743224,-17795.501556772204,17795.501556772204,-79.88395517428583,-26.000250101866694,-26.262878890799126,-17488.490453545026,17488.490453545026,-79.88395517435715,-26.000250101855706
13GS,1 3 beta glucan synthase,udpg[c] --> 13BDglcn[c] + h[c] + udp[c],26.49958731956,25.81255462408,106.50774579563,26.07328749905633,0.0,26.07328749905633,25.81255462406577,26.07328749905633,26.073287499069327,0.0,26.073287499069327,25.81255462407863,26.073287499069327,26.073287499073203,0.0,26.073287499073203,25.81255462408247,26.073287499073203
biomass_oil,,1.0382630484951911 13BDglcn[c] + 0.430062545769414 ala_L[c] + 0.02143243442369731 amp[c] + 0.09508057647383153 arg_L[c] + 0.14122283152809587 asn_L[c] + 0.14124765593267613 asp_L[c] + 23.09 atp[c] + 0.9556788281546257 chitin[c] + 0.02213226017939237 cmp[c] + 0.00274993945181089 cys_L[c] + 0.007273321899982586 damp[c] + 0.0075382189138279215 dcmp[c] + 0.00666421579743664 dgmp[c] + 0.007478065280135641 dtmp[c] + 0.09425538612601396 ergst[c] + 0.18466333372071692 gln_L[c] + 0.18469267805547257 glu_L[c] + 0.38614607728577105 gly[c] + 0.019679843837665793 gmp[c] + 23.09 h2o[c] + 0.0408005956665691 his_L[c] + 0.06857981467745078 ile_L[c] + 0.14731960246062323 leu_L[c] + 0.20824307644311657 lys_L[c] + 0.25956576239893725 mannan[c] + 0.03349383359538894 met_L[c] + 0.00015508369559707498 pa_SC[c] + 0.0009264512804991815 pc_SC[c] + 0.0006330757101386459 pe_SC[c] + 0.06252530573571223 phe_L[c] + 0.15627177131969183 pro_L[c] + 9.358498872237283e-05 ps_SC[c] + 0.00020053926154794176 ptd1ino_SC[c] + 0.21558363841433162 ser_L[c] + 0.02 so4[c] + 0.15943054674757934 thr_L[c] + 0.007549709116518855 tre[c] + 0.0006257734071614801 triglyc_SC[c] + 0.0016314221890479296 trp_L[c] + 0.03126039441723657 tyr_L[c] + 0.022965208419093074 ump[c] + 0.13082966288928308 val_L[c] + 0.008099885054337374 zymst[c] --> 23.09 adp[c] + biomass[c] + 23.09 h[c] + 23.09 pi[c],25.52299955003,24.861286031019997,25.52299954996,25.112410132343438,0.0,inf,24.86128603102379,25.112410132343438,25.112410132341935,0.0,inf,24.861286031025273,25.112410132341935,25.11241013234567,0.0,inf,24.861286031021542,25.11241013234567
EX_biom,EX_biom,biomass[c] --> ,25.52299955003,24.861286031019997,25.628004936159996,25.112410132343438,0.0,42053.68951460699,24.86128603102379,25.13766267324973,25.112410132341935,0.0,96567.73147803453,24.861286031025273,25.13766267330898,25.11241013234567,0.0,66854.58333095693,24.861286031021542,25.137662673268146
ACGAM6PS,N acetylglucosamine 6 phosphate synthase,accoa[c] + gam6p[c] <=> acgam6p[c] + coa[c] + h[c],24.39179030096,23.759404700540003,24.42519152452,23.999398687409336,-11493.693881237235,11493.693881237235,23.7594047005508,23.99941833321093,23.999398687425966,-32708.456328925073,32708.456328925073,23.759404700571988,23.999418333261826,23.999398687451823,-22540.022770032127,22540.022770032127,23.759404700553237,23.99941833320597
GF6PTA,glutamine fructose 6 phosphate transaminase,f6p[c] + gln_L[c] --> gam6p[c] + glu_L[c],24.39179030096,23.759404700540003,185.14978702283,23.999398687409336,0.0,19143.680540839392,23.7594047005508,185.1497870403494,23.999398687425966,0.0,33456.85624787984,23.759404700571988,185.1497870359824,23.999398687451823,0.0,25970.33144074353,23.759404700553237,185.14978704199717
CHTNS,chitin synthase,udpacgal[c] --> chitin[c] + h[c] + udp[c],24.39179030096,23.759404700540003,24.42519152449,23.999398687409336,0.0,13101.406431380661,23.7594047005508,23.99941833321093,23.999398687425966,0.0,23303.72496027929,23.759404700571988,23.999418333261826,23.999398687451823,0.0,18023.327120192676,23.759404700553237,23.99941833320597
ACGAMPM,phosphoacetylglucosamine mutase,acgam6p[c] <=> acgam1p[c],24.39179030096,23.759404700540003,24.42519152452,23.999398687409336,-2529.9499611987562,2529.9499611987562,23.7594047005508,23.99941833321093,23.999398687425966,-4051.016335503549,4051.016335503549,23.759404700571988,23.999418333261826,23.999398687451823,-3549.9783748738128,3549.9783748738128,23.759404700553237,23.99941833320597
UDPACGLP,UDP N acetylglucosamine diphosphorylase,acgam1p[c] + h[c] + utp[c] <=> ppi[c] + udpacgal[c],24.39179030096,23.759404700540003,24.42519152452,23.999398687409336,-5702.480298180707,5702.480298180707,23.7594047005508,23.99941833321093,23.999398687425966,-10247.767664449026,10247.767664449026,23.759404700571988,23.999418333261826,23.999398687451823,-8689.75874135778,8689.75874135778,23.759404700553237,23.99941833320597
ASPTA,aspartate transaminase,akg[c] + asp_L[c] <=> glu_L[c] + oaa[c],-21.02393739074,-10000.0,-20.47886730334,-20.68572454885579,-31588.20834200189,31588.20834200189,-3340.5068489363166,-20.478867303423584,-20.685724548897248,-94159.33225497234,94159.33225497234,-7494.196488622944,-20.47886730340731,-20.685724548892896,-53726.348802256914,53726.348802256914,-4691.875204002279,-20.478867303506924
ACACT1,acetyl CoA C acetyltransferase,2.0 accoa[c] <=> aacoa[c] + coa[c],15.67448124168,-11.63029501496,19.99845316276,15.422325294539855,-4748.282083094275,4748.282083094275,-11.630295015133544,19.998453162453153,15.422325294505486,-9752.375201966706,9752.375201966706,-11.630295015083268,19.99845316249115,15.42232529450778,-7239.682828909326,7239.682828909326,-11.630295014215887,19.998453162360416
HMGCOAR,Hydroxymethylglutaryl CoA reductase,coa[c] + mev_R[c] + 2.0 nadp[c] <=> 2.0 h[c] + hmgcoa[c] + 2.0 nadph[c],-15.67448124168,-19.99845316194,-15.26810204158,-15.422325294539855,-3427.7962323356155,3427.7962323356155,-19.998453162495203,-15.268102041590673,-15.422325294505486,-7641.404591856872,7641.404591856872,-19.998453162298016,-15.268102041623202,-15.42232529450778,-5337.669933143601,5337.669933143601,-19.998453163095817,-15.268102041566046
MEVK1,mevalonate kinase atp ,atp[c] + mev_R[c] --> 5pmev[c] + adp[c] + h[c],15.67448124168,0.0,19.99845316216,15.422325294539855,0.0,982.7947239563654,0.0,19.998453162411096,15.422325294505486,0.0,1460.104099947882,0.0,19.998453162298016,15.42232529450778,0.0,1270.2370832881816,0.0,19.998453162360416
PMEVK,phosphomevalonate kinase,5pmev[c] + atp[c] --> 5dpmev[c] + adp[c],15.67448124168,15.26810204158,19.99845316216,15.422325294539855,0.0,1711.5851632445044,15.268102041590673,19.998453162411096,15.422325294505486,0.0,3757.450431810323,15.268102041623202,19.998453162298016,15.42232529450778,0.0,2991.074058227013,15.268102041566046,19.998453162226706
DPMVD,diphosphomevalonate decarboxylase,5dpmev[c] + atp[c] --> adp[c] + co2[c] + ipdp[c] + pi[c],15.67448124168,15.26810204158,19.99845316216,15.422325294539855,0.0,2427.3389587831152,15.268102041590673,19.998453162411096,15.422325294505486,0.0,4845.768765567773,15.268102041623202,19.998453162298016,15.42232529450778,0.0,3315.987333215464,15.268102041566046,19.998453162360416
HMGCOAS,Hydroxymethylglutaryl CoA synthase,coa[c] + h[c] + hmgcoa[c] <=> aacoa[c] + accoa[c] + h2o[c],-15.67448124168,-19.99845316194,11.63029501203,-15.422325294539855,-5091.0196526383215,5091.0196526383215,-19.998453162495203,11.6302950151756,-15.422325294505486,-9624.905796415702,9624.905796415702,-19.998453162298016,11.630295014021023,-15.42232529450778,-6654.036678930143,6654.036678930143,-19.998453163095817,11.630295018561437
OAAt2m,oxaloacetate transport mitochondrial,h[c] + oaa[c] <=> h[m] + oaa[m],11.467170320860001,-10000.0,1245.09894096414,11.0949052944837,-2074.929040650709,2074.929040650709,-2074.929040650709,1245.098940984455,11.094905294459638,-6228.6186803332275,6228.6186803332275,-6228.6186803332275,1245.0989409855365,11.09490529449843,-3426.2973957115423,3426.2973957115423,-3426.2973957115423,1245.0989409810122
MTHFR3,5 10 methylenetetrahydrofolatereductase NADPH ,2.0 h[c] + mlthf[c] + nadph[c] --> 5mthf[c] + nadp[c],10.35428796206,10.08584097522,14.23736206431,10.18771815678419,0.0,9444.838128085583,10.085840975228123,14.237362064424683,10.187718156748769,0.0,23085.481887138936,10.08584097524405,14.23736206412027,10.187718156779997,0.0,15153.259857794697,10.08584097525298,14.237362064263525
METS,methionine synthase,5mthf[c] + hcys_L[c] --> h[c] + met_L[c] + thf[c],10.35428796206,10.08584097522,14.23736206431,10.18771815678419,0.0,58076.145219672246,10.085840975228123,14.237362064424683,10.187718156748769,0.0,109033.65993453401,10.08584097524405,14.23736206412027,10.187718156779997,0.0,82334.0935554067,10.08584097525298,14.23736206433038
METAT,methionine adenosyltransferase,atp[c] + h2o[c] + met_L[c] --> amet[c] + pi[c] + ppi[c],9.499424862269999,9.25314119793,63.04993530767,9.346607270638152,0.0,41922.90254021656,9.253141197940602,63.04993531071617,9.346607270672402,0.0,98049.08047890758,9.253141197968578,63.04993530896732,9.346607270636651,0.0,67170.13696427905,9.253141197947668,63.04993530997952
ADNK1,adenosine kinase,adn[c] + atp[c] --> adp[c] + amp[c] + h[c],9.499424862269999,0.0,170.64352353618,9.346607270638152,0.0,10475.5740580886,0.0,170.64352353517393,9.346607270672402,0.0,27131.66983606858,0.0,170.64352353328243,9.346607270636651,0.0,17479.130811878687,0.0,170.64352353705166
AHCi,adenosylhomocysteinase,ahcys[c] + h2o[c] --> adn[c] + hcys_L[c],9.499424862269999,9.25314119793,63.04993530501,9.346607270638152,0.0,32967.569358081004,9.253141197940602,63.049935310337695,9.346607270672402,0.0,65173.5619745255,9.253141197968578,63.049935309739865,9.346607270636651,0.0,50376.93417737597,9.253141197947668,63.04993531051436
FAS80COA_L,fatty acyl CoA synthase n C80CoA lumped reaction,accoa[c] + 9.0 h[c] + 3.0 malcoa[c] + 6.0 nadph[c] --> 3.0 co2[c] + 3.0 coa[c] + 3.0 h2o[c] + 6.0 nadp[c] + occoa[c],9.25988570951,1.0479562477400002,13.73205270578,9.110921592887724,0.0,7779.0914864119995,1.0479562477102298,13.732052706187392,9.110921592900052,0.0,20266.669805295107,1.047956247748133,13.732052706309492,9.110921592916263,0.0,11987.695337073887,1.0479562477260043,13.732052706103543
FAS100COA,fatty acyl CoA synthase n C100CoA ,3.0 h[c] + malcoa[c] + 2.0 nadph[c] + occoa[c] --> co2[c] + coa[c] + dcacoa[c] + h2o[c] + 2.0 nadp[c],9.25988570951,1.0479562477400002,13.73205270598,9.110921592887724,0.0,7779.0914864119995,1.0479562477102298,13.732052706187392,9.110921592900052,0.0,20266.669805295107,1.047956247748133,13.732052706212924,9.110921592916263,0.0,11987.695337073887,1.0479562477260043,13.732052706036688
FAS120COA,fatty acyl CoA synthase n C120CoA ,dcacoa[c] + 3.0 h[c] + malcoa[c] + 2.0 nadph[c] --> co2[c] + coa[c] + ddcacoa[c] + h2o[c] + 2.0 nadp[c],8.99092348843,0.7859671858,13.470045196380001,8.84628617680693,0.0,7779.0914864119995,0.7859671857826723,13.47004519660991,8.846286176778626,0.0,20266.669805295107,0.7859671858110997,13.470045196652443,8.846286176824512,0.0,11987.695337073887,0.7859671858112166,13.47004519646874
ME2m,malic enzyme NADP mitochondrial,mal_L[m] + nadp[m] --> co2[m] + nadph[m] + pyr[m],8.57892388506,0.0,72.68282210321,8.253122183675245,0.0,2762.506864214533,0.0,72.68282210658356,8.253122183673126,0.0,4433.424552156565,0.0,72.68282210459807,8.25312218368921,0.0,3708.423737368181,0.0,72.68282210575285
NDPK1,nucleoside diphosphate kinase ATPGDP ,atp[c] + gdp[c] --> adp[c] + gtp[c],8.398907427480001,8.18115596066,312.71506801593,8.26379389967374,0.0,85980.45036019456,8.18115596062149,312.71506803365395,8.263793899612441,0.0,185432.25501606625,8.181155960652045,312.7150680332833,8.263793899635955,0.0,153675.95651953743,8.181155960690404,312.71506802990535
FAS140COA,fatty acyl CoA synthase n C140CoA ,ddcacoa[c] + 3.0 h[c] + malcoa[c] + 2.0 nadph[c] --> co2[c] + coa[c] + h2o[c] + 2.0 nadp[c] + tdcoa[c],8.184036825189999,0.0,12.684022667579999,8.052379928522486,0.0,7779.0914864119995,0.0,12.684022667835404,8.052379928510923,0.0,20266.669805295107,0.0,12.684022667874434,8.052379928549263,0.0,11987.695337073887,0.0,12.684022667698041
EX_h_e,H exchange,h[e] <=> ,-8.06621380147,-16.81630717816,62.95285183282,-7.936452328044514,-420536.8951460699,42053.68951460699,-16.81630717930224,62.952851840372105,-7.936452328065602,-965677.3147803453,96567.73147803453,-16.816307179282582,62.952851838302344,-7.936452328059354,-668545.8333095693,66854.58333095693,-16.816307178950808,62.95285183874255
EX_pi_e,Phosphate exchange,pi[e] <=> ,-8.06621380147,-16.81630717875,-7.85708780403,-7.936452328044514,-420536.8951460699,42053.68951460699,-16.816307179091968,-7.857087804322085,-7.936452328065602,-965677.3147803453,96567.73147803453,-16.816307179089446,-7.857087804791705,-7.936452328059354,-668545.8333095693,66854.58333095693,-16.816307179151373,-7.85708780498601
PIt2r,phosphate reversible transport via symport,h[e] + pi[e] <=> h[c] + pi[c],8.06621380147,7.857087804800001,16.816307178509998,7.936452328044514,-2566.5366710764642,2566.5366710764642,7.85708780482673,16.816307178965808,7.936452328065602,-7851.922246478988,7851.922246478988,7.857087805081409,16.81630717899288,7.936452328059354,-4334.8511831792475,4334.8511831792475,7.857087805119719,16.816307179151373
PYRt2m,pyruvate mitochondrial transport via proton symport,h[c] + pyr[c] <=> h[m] + pyr[m],7.36984584282,-210.82176773356997,69.3320733918,7.439079108273904,-inf,inf,-210.82176774000192,69.33207339342641,7.439079108254248,-inf,inf,-210.8217677367785,69.33207339260741,7.43907910827764,-inf,inf,-210.82176771228907,69.33207338649682
DHAD1m,dihydroxy acid dehydratase 2 3 dihydroxy 3 methylbutanoate mitochondrial,23dhmb[m] --> 3mob[m] + h2o[m],7.09920357437,6.915148445180001,33.81354549897,6.984998429456843,0.0,4460.214309919217,6.915148445161433,33.813545502306184,6.984998429454094,0.0,13040.506458793783,6.915148445199145,33.81354549958799,6.984998429469989,0.0,7641.4788747283765,6.915148445185317,33.81354550123467
KARA1im,acetohydroxy acid isomeroreductase mitochondrial,alac_S[m] + h[m] + nadph[m] --> 23dhmb[m] + nadp[m],7.09920357437,6.915148445180001,33.81354549996,6.984998429456843,0.0,25846.197575677455,6.915148445161433,33.81354550159128,6.984998429454094,0.0,97694.67690438319,6.915148445199145,33.81354550084337,6.984998429469989,0.0,42542.914102654446,6.915148445185317,33.8135455016358
ACLSm,acetolactate synthase mitochondrial,h[m] + 2.0 pyr[m] --> alac_S[m] + co2[m],7.09920357437,6.915148445180001,33.81354549897,6.984998429456843,0.0,6466.17529976597,6.915148445161433,33.813545502306184,6.984998429454094,0.0,21944.051301068568,6.915148445199145,33.81354549968456,6.984998429469989,0.0,11603.281482920884,6.915148445185317,33.81354550123467
FAS160COA,fatty acyl CoA synthase n C160CoA ,3.0 h[c] + malcoa[c] + 2.0 nadph[c] + tdcoa[c] --> co2[c] + coa[c] + h2o[c] + 2.0 nadp[c] + pmtcoa[c],6.83922571979,0.0,10.73485422228,6.729202848076455,0.0,7779.0914864119995,0.0,10.734854222480424,6.72920284809694,0.0,20266.669805295107,0.0,10.73485422249356,6.729202848090513,0.0,11987.695337073887,0.0,10.734854222376304
