reaction_id,reaction_name,full_reaction,glycerol_pfba_flux,glycerol_pfba_LB,glycerol_pfba_UB,glycerol_1_eflux2_flux,glycerol_1_trans_LB,glycerol_1_trans_UB,glycerol_1_eflux2_LB,glycerol_1_eflux2_UB,glycerol_2_eflux2_flux,glycerol_2_trans_LB,glycerol_2_trans_UB,glycerol_2_eflux2_LB,glycerol_2_eflux2_UB,glycerol_3_eflux2_flux,glycerol_3_trans_LB,glycerol_3_trans_UB,glycerol_3_eflux2_LB,glycerol_3_eflux2_UB
KARA1im,acetohydroxy acid isomeroreductase mitochondrial,alac_S[m] + h[m] + nadph[m] --> 23dhmb[m] + nadp[m],8.19064081518,0.764065544806,44.134869858762,2.5193199475632038,0.0,3919.3604178151936,0.7640655448083334,9.233576897659885,3.733340515304728,0.0,4523.188319940029,0.7640655448058432,9.233576899231391,4.381117599136955,0.0,8053.272786717197,,
ACLSm,acetolactate synthase mitochondrial,h[m] + 2.0 pyr[m] --> alac_S[m] + co2[m],8.19064081518,0.764065544806,44.134869858716,2.5193199475632038,0.0,803.5112428370052,0.7640655448083334,9.233576897359285,3.733340515304728,0.0,710.1202139951691,0.7640655448058432,9.233576898756187,4.381117599136955,0.0,1253.0265812580058,,
DHAD1m,dihydroxy acid dehydratase 2 3 dihydroxy 3 methylbutanoate mitochondrial,23dhmb[m] --> 3mob[m] + h2o[m],8.19064081518,0.764065544806,44.134869858712,2.5193199475632038,0.0,923.0222677323857,0.7640655448083334,9.233576897359285,3.733340515304728,0.0,1049.7241422103796,0.7640655448058432,9.23357689897699,4.381117599136955,0.0,1754.1851092530126,,
NDPK2,nucleoside diphosphate kinase ATPUDP ,atp[c] + udp[c] --> adp[c] + utp[c],7.599318330538,3.429174250973,349.450704632139,3.464297030535835,0.0,10593.941849357958,3.4291742509721406,14.256845322093225,3.4638123747235725,0.0,11553.25363704862,3.4291742509747047,14.256845325628817,5.03833403075318,0.0,20353.844559001504,,
RPI,ribose 5 phosphate isomerase,r5p[c] <=> ru5p_D[c],-7.553782300555,-60.823158328517,-0.373444585025,-30.334517353135656,-6106.630791129123,6106.630791129123,-39.469446968754724,-28.60779906635661,-29.772385283283064,-6790.350544316116,6790.350544316116,-39.46944696972321,-27.91788694872073,-12.355146438716499,-17976.402690881714,17976.402690881714,,
IPMD,3 isopropylmalate dehydrogenase,3c2hmp[c] + nad[c] --> 3c4mop[c] + h[c] + nadh[c],7.394217429105,0.404681393543,43.775485707454,2.156254860482577,0.0,inf,0.4046813935415466,8.874192746097053,3.3703262210990714,0.0,inf,0.4046813935438276,8.874192747714973,3.9551161919394113,0.0,inf,,
IPPSm,2 isopropylmalate synthase mitochondrial,3mob[m] + accoa[m] + h2o[m] --> 3c3hmp[m] + coa[m] + h[m],7.394217429105,0.0,43.775485707519,2.156254860482577,0.0,797.3626192238664,0.0,7.888171329856457,3.3703262210990714,0.0,935.770824106788,0.0,7.888171331528335,3.9551161919394113,0.0,1389.0193476486106,,
OMCDC,2 Oxo 4 methyl 3 carboxypentanoate decarboxylation,3c4mop[c] + h[c] --> 4mop[c] + co2[c],7.394217429105,0.404681393543,43.775485707473,2.156254860482577,0.0,724.3078616277573,0.4046813935415466,8.874192746188145,3.3703262210990714,0.0,601.7829608528752,0.4046813935438276,8.874192747983777,3.9551161919394113,0.0,1332.3122745623623,,
IPPMIa,3 isopropylmalate dehydratase,3c2hmp[c] <=> 2ippm[c] + h2o[c],-7.394217429105,-43.775485707454,-0.404681393542,-2.156254860482577,-271.6325276204455,271.6325276204455,-8.874192746097053,-0.4046813935415466,-3.3703262210990714,-273.21916033936077,273.21916033936077,-8.874192748002978,-0.4046813935438276,-3.9551161919394113,-535.1132991691616,535.1132991691616,,
3C3HMPtm,2 Isopropylmalate transport diffusion mitochondrial,3c3hmp[c] <=> 3c3hmp[m],-7.394217429105,-43.775485707502,-0.0,-2.156254860482577,-inf,inf,-7.888171330166165,-0.0,-3.3703262210990714,-inf,inf,-7.888171331504335,-0.0,-3.9551161919394113,-inf,inf,,
IPPMIb,2 isopropylmalate hydratase,2ippm[c] + h2o[c] <=> 3c3hmp[c],-7.394217429105,-43.775485707454,-0.404681393543,-2.156254860482577,-271.6325276204455,271.6325276204455,-8.874192746097053,-0.4046813935415466,-3.3703262210990714,-273.21916033936077,273.21916033936077,-8.874192748002978,-0.4046813935438276,-3.9551161919394113,-535.1132991691616,535.1132991691616,,
TALA,transaldolase,g3p[c] + s7p[c] <=> e4p[c] + f6p[c],6.837438576321,-345.30997674627,43.421000503885,-14.927913593693994,-4154.192294477001,4154.192294477001,-26.624198914187254,-14.066981050548172,-14.646881043258196,-6070.6782198312185,6070.6782198312185,-26.624198916318527,-13.722024991780716,-5.896738333998055,-8924.112800360228,8924.112800360228,,
TKT1,transketolase,r5p[c] + xu5p_D[c] <=> g3p[c] + s7p[c],6.837438576321,-23.153972324421,43.421000503894,-14.927913593693994,-2854.0544451387655,2854.0544451387655,-18.28453861541696,-14.06698105069847,-14.646881043258196,-3258.1816875465793,3258.1816875465793,-18.284538615622452,-13.722024991651114,-5.896738333998055,-5456.81830248176,5456.81830248176,,
MGCH,Methylglutaconyl-coa hydratase,3mgcoa[c] + h2o[c] --> hmgcoa[c],6.497411811513,0.0,43.370804313934,1.7474285812214725,0.0,inf,0.0,8.469511352591944,2.9615571367143243,0.0,inf,0.0,8.469511354084744,3.475421017550198,0.0,inf,,
MBCOAi,isovaleryl-coa dehydrogenase,ivcoa[c] + nad[c] --> 3mb2coa[c] + h[c] + nadh[c],6.497411811513,0.0,43.370804313976,1.7474285812214725,0.0,207.14029772263348,0.0,8.469511352819671,2.9615571367143243,0.0,120.57739472460896,0.0,8.469511354175946,3.475421017550198,0.0,532.0738695244163,,
MCCC,3-methylcrotonyl-coa carboxylase,3mb2coa[c] + atp[c] + hco3[c] --> 3mgcoa[c] + adp[c] + h[c] + pi[c],6.497411811513,0.0,43.370804313976,1.7474285812214725,0.0,258.10555567154,0.0,8.469511352819671,2.9615571367143243,0.0,171.21798048673574,0.0,8.469511354151946,3.475421017550198,0.0,637.4986577735824,,
LEUDH,2-Oxoisovalerate dehydrogenase,4mop[c] + coa[c] + nad[c] --> co2[c] + ivcoa[c] + nadh[c],6.497411811513,0.0,43.370804313976,1.7474285812214725,0.0,316.85907019708907,0.0,8.469511352819671,2.9615571367143243,0.0,207.26639746053402,0.0,8.469511354175946,3.475421017550198,0.0,676.6638797673007,,
TKT2,transketolase,e4p[c] + xu5p_D[c] <=> f6p[c] + g3p[c],6.256588438922,-24.822783243206,43.158893266345,-15.19270542352074,-2854.0544451387655,2854.0544451387655,-18.546645852922875,-14.329088288254487,-14.911635828659318,-3258.1816875465793,3258.1816875465793,-18.546645853119262,-13.984132229392722,-6.207431088921488,-5456.81830248176,5456.81830248176,,
CSm,citrate synthase,accoa[m] + h2o[m] + oaa[m] --> cit[m] + coa[m] + h[m],5.046228011147,0.0,320.550560378062,22.912262902721615,0.0,5189.438329489196,17.171477726378654,34.21613257577012,23.334468680963557,0.0,4799.863520255572,17.171477725744822,34.21613257741447,25.461792993539024,0.0,10621.156632292028,,
OAAt2m,oxaloacetate transport mitochondrial,h[c] + oaa[c] <=> h[m] + oaa[m],5.046228011147,-1000.0,702.446827900757,22.791165155927775,-485.513538637483,485.513538637483,-485.513538637483,129.15953540066985,22.604467762237704,-360.7721730693316,360.7721730693316,-360.7721730693316,157.52829102993852,20.505347339555495,-825.0748872778651,825.0748872778651,,
HMGCOAS,Hydroxymethylglutaryl CoA synthase,coa[c] + h[c] + hmgcoa[c] <=> aacoa[c] + accoa[c] + h2o[c],5.031791989605,-11.464564021389,42.709446868953,1.0792972862666943,-1444.061187245782,1444.061187245782,-0.7910251766628298,7.8081539077543525,2.2935193134674225,-1389.1840687599156,1389.1840687599156,-0.791025176702021,7.808153908610898,2.691471026301054,-2314.829617438035,2314.829617438035,,
ACACT1,acetyl CoA C acetyltransferase,2.0 accoa[c] <=> aacoa[c] + coa[c],-5.031791989605,-42.709446868911,11.464564021369,-1.0792972862666943,-562.895105442838,562.895105442838,-7.808153906907209,0.7910251766582753,-2.2935193134674225,-499.58977877935115,499.58977877935115,-7.808153909278107,0.7910251767212212,-2.691471026301054,-1201.790481532299,1201.790481532299,,
CITtam,citrate transport mitochondrial,cit[c] + mal_L[m] <=> cit[m] + mal_L[c],-4.357353184049,-320.183785793515,50.136404337377,-22.212336340922192,-1103.1997122774028,1103.1997122774028,-34.216132575788336,-14.632272148233783,-23.069713895567233,-1056.7322232731951,1056.7322232731951,-34.21613257868169,-14.632272147581986,-25.151100238624274,-1851.099494496892,1851.099494496892,,
ICDHy,isocitrate dehydrogenase NADP ,icit[c] + nadp[c] --> akg[c] + co2[c] + nadph[c],4.357353184049,0.0,79.219856068239,1.8652864313563855,0.0,3976.4742993772397,0.0,4.186380088196058,2.300099333964441,0.0,3794.0118855206274,0.0,4.186380088725182,2.699192755219006,0.0,6875.3635381078975,,
ACONT,aconitase,cit[c] <=> icit[c],4.357353184049,-997.722901659376,1000.0,1.8652864313563855,-2079.1912338029774,2079.1912338029774,-1103.1997122774028,1108.5720932630488,2.300099333964441,-2664.0788155296664,2664.0788155296664,-1056.7322232731951,1062.1046042598457,2.699192755219006,-4609.859521761729,4609.859521761729,,
MALtm,malate transport mitochondrial,mal_L[c] + pi[m] <=> mal_L[m] + pi[c],4.170435173491,-658.80300808487,439.620413165889,-21.4822332808484,-111.31286007786197,111.31286007786197,-111.31286007786197,-0.7568093126237417,-22.339712976841383,-139.68161570406534,139.68161570406534,-139.68161570406534,33.98109973756054,-20.194654584640745,-237.68339821908395,237.68339821908395,,
EX_biom,EX_biom,biomass[c] --> ,3.97729533513,1.794745022976,4.357334457237,1.8131274174543623,0.0,4554.5360097324865,1.7947450229738047,1.8138342369634741,1.8128737605816572,0.0,4800.055522476471,1.7947450229752644,1.8135708266510542,2.127427997747974,0.0,8684.08469927234,,
biomass_glucose,,0.9796713825490603 13BDglcn[c] + 0.6582358961200532 ala_L[c] + 0.02143243442369731 amp[c] + 0.14552638697446602 arg_L[c] + 0.21614980885442786 asn_L[c] + 0.21618780405850987 asp_L[c] + 23.09 atp[c] + 0.9017475871919605 chitin[c] + 0.02213226017939237 cmp[c] + 0.004208943273821274 cys_L[c] + 0.007273321899982586 damp[c] + 0.0075382189138279215 dcmp[c] + 0.00666421579743664 dgmp[c] + 0.007478065280135641 dtmp[c] + 0.05655593705408501 ergst[c] + 0.28263803985698605 gln_L[c] + 0.28268295307873476 glu_L[c] + 0.5910191708527056 gly[c] + 0.019679843837665793 gmp[c] + 23.09 h2o[c] + 0.06244769956139271 his_L[c] + 0.10496542006278906 ile_L[c] + 0.22548127358598472 leu_L[c] + 0.31872821612051244 lys_L[c] + 0.2449178458968778 mannan[c] + 0.0512642725762443 met_L[c] + 9.305466866982929e-05 pa_SC[c] + 0.0005558973598976862 pc_SC[c] + 0.00037986359702779534 pe_SC[c] + 0.09569863978155774 phe_L[c] + 0.2391830919589953 pro_L[c] + 5.615367936972456e-05 ps_SC[c] + 0.00012032931293512407 ptd1ino_SC[c] + 0.3299633758308356 ser_L[c] + 0.02 so4[c] + 0.24401778262171658 thr_L[c] + 0.007123660982390754 tre[c] + 0.0003754820056461177 triglyc_SC[c] + 0.00249698714087479 trp_L[c] + 0.047845863199927674 tyr_L[c] + 0.022965208419093074 ump[c] + 0.2002424559826347 val_L[c] + 0.004860163520692388 zymst[c] --> 23.09 adp[c] + biomass[c] + 23.09 h[c] + 23.09 pi[c],3.97729533513,1.794745022976,3.977295335126,1.8131274174543623,0.0,inf,1.7947450229738047,1.8131274174543623,1.8128737605816572,0.0,inf,1.7947450229752644,1.8128737604808558,2.127427997747974,0.0,inf,,
GALU,UTP glucose 1 phosphate uridylyltransferase,g1p[c] + h[c] + utp[c] <=> ppi[c] + udpg[c],3.924775323367,1.771045493074,347.131218429715,1.7891851488363122,-1413.864613501256,1413.864613501256,1.7710454930754473,11.937359119217751,1.7889348414886115,-1708.771765446399,1708.771765446399,1.7710454930768456,11.937359122818716,2.0993354036473755,-2853.5902321808912,2853.5902321808912,,
PGMT,phosphoglucomutase,g1p[c] <=> g6p[c],-3.924775323367,-174.451131961426,-1.771045493075,-1.7891851488363122,-1266.7531003868964,1266.7531003868964,-5.165819603476992,-1.7710454930754473,-1.7889348414886115,-1380.1599643776597,1380.1599643776597,-5.165736771153321,-1.7710454930768456,-2.0993354036473755,-2370.3209186663853,2370.3209186663853,,
13GS,1 3 beta glucan synthase,udpg[c] --> 13BDglcn[c] + h[c] + udp[c],3.896442419773,1.758260337982,174.438346805855,1.7762690437956699,0.0,1.7762690437956699,1.7582603379818424,1.7762690437956699,1.7760205434170955,0.0,1.7760205433162943,1.7582603379839326,1.7760205433162943,2.0841803278253614,0.0,2.0841803278253614,,
GF6PTA,glutamine fructose 6 phosphate transaminase,f6p[c] + gln_L[c] --> gam6p[c] + glu_L[c],3.586516472003,1.618406994095,346.978579929862,1.6349832739591295,0.0,1555.3740473236442,1.6184069940916856,11.784720620470827,1.6347545394887344,0.0,1851.9574216818721,1.618406994091879,11.784720623252944,1.9184030638898504,0.0,3099.0024657823274,,
ACGAM6PS,N acetylglucosamine 6 phosphate synthase,accoa[c] + gam6p[c] <=> acgam6p[c] + coa[c] + h[c],3.586516472003,1.618406994093,3.843653129396,1.6349832739591295,-1122.693126399058,1122.693126399058,1.6184069940916856,1.6349846308874882,1.6347545394887344,-1125.517018910283,1125.517018910283,1.618406994091879,1.6347558776002122,1.9184030638898504,-1952.2690812434148,1952.2690812434148,,
ACGAMPM,phosphoacetylglucosamine mutase,acgam6p[c] <=> acgam1p[c],3.586516472003,1.618406994093,3.843653129396,1.6349832739591295,-266.5769926496424,266.5769926496424,1.6184069940916856,1.6349846308874882,1.6347545394887344,-303.9875162384349,303.9875162384349,1.618406994091879,1.6347558776002122,1.9184030638898504,-570.7180464361782,570.7180464361782,,
UDPACGLP,UDP N acetylglucosamine diphosphorylase,acgam1p[c] + h[c] + utp[c] <=> ppi[c] + udpacgal[c],3.586516472003,1.618406994093,3.843653129403,1.6349832739591295,-592.2263173455152,592.2263173455152,1.6184069940916856,1.6349846308874882,1.6347545394887344,-667.4477204003534,667.4477204003534,1.618406994091879,1.6347558776002122,1.9184030638898504,-1082.7316803052754,1082.7316803052754,,
CHTNS,chitin synthase,udpacgal[c] --> chitin[c] + h[c] + udp[c],3.586516472003,1.618406994093,3.843653129399,1.6349832739591295,0.0,1292.8505917226637,1.6184069940916856,1.6349846308874882,1.6347545394887344,0.0,1433.8725856741717,1.618406994091879,1.6347558776002122,1.9184030638898504,0.0,2405.5783025454307,,
ALATA_L,L alanine transaminase,akg[c] + ala_L[c] <=> glu_L[c] + pyr[c],-2.617998559053,-111.46598500813,68.528208237768,43.64182617176171,-743.4369128686337,743.4369128686337,41.07060584496626,54.323157985257396,42.79888827431726,-849.9458313649087,849.9458313649087,40.035737668272155,54.3231579860578,15.408787970554004,-1503.3887431380276,1503.3887431380276,,
ASADi,aspartate semialdehyde dehydrogenase irreversible,4pasp[c] + h[c] + nadph[c] --> aspsa[c] + nadp[c] + pi[c],1.591902416252,0.718342164182,81.932990153067,4.369328478946229,0.0,1688.1843173674436,0.7183421641808543,5.744201783761357,4.926605473895535,0.0,1827.525139072467,0.7183421641836683,6.4341139015798845,7.765082486727303,0.0,3065.6555805371213,,
HSDxi,homoserine dehydrogenase NADH irreversible,aspsa[c] + h[c] + nadh[c] --> hom_L[c] + nad[c],1.591902416252,0.0,81.932990153053,4.369328478946229,0.0,1529.8231003090448,0.0,5.744201783679375,4.926605473895535,0.0,1527.3776672520132,0.0,6.43411390111908,7.765082486727303,0.0,2877.2977834099042,,
ASPKi,aspartate kinase irreversible,asp_L[c] + atp[c] --> 4pasp[c] + adp[c],1.591902416252,0.718342164183,81.932990152879,4.369328478946229,0.0,544.3581438832267,0.7183421641808543,5.744201783761357,4.926605473895535,0.0,457.2052885158839,0.7183421641836683,6.434113901531884,7.765082486727303,0.0,848.956120200864,,
MEVK1,mevalonate kinase atp ,atp[c] + mev_R[c] --> 5pmev[c] + adp[c] + h[c],1.465619821908,0.0,11.996533180146,0.6681312949502237,0.0,294.7240251897892,0.0,0.8927935626745451,0.6680378232565019,0.0,320.25970445963014,0.0,0.8927935627371085,0.0,0.0,625.4277800415939,,
HMGCOAR,Hydroxymethylglutaryl CoA reductase,coa[c] + mev_R[c] + 2.0 nadp[c] <=> 2.0 h[c] + hmgcoa[c] + 2.0 nadph[c],-1.465619821908,-11.99653318016,-0.661357445023,-0.6681312949502237,-591.4520462238607,591.4520462238607,-0.8927935626745451,-0.6613574450243265,-0.6680378232565019,-628.7112723339682,628.7112723339682,-0.8927935627131083,-0.6613574450226408,-0.7839499912491439,-1045.129593557426,1045.129593557426,,
DPMVD,diphosphomevalonate decarboxylase,5dpmev[c] + atp[c] --> adp[c] + co2[c] + ipdp[c] + pi[c],1.465619821908,0.661357445023,11.996533180146,0.6681312949502237,0.0,596.279854394177,0.661357445019772,0.8927935626790996,0.6680378232565019,0.0,583.446748757015,0.6613574450226408,0.8927935627371085,0.7839499912491439,0.0,994.4145389136756,,
PMEVK,phosphomevalonate kinase,5pmev[c] + atp[c] --> 5dpmev[c] + adp[c],1.465619821908,0.661357445023,11.99653318017,0.6681312949502237,0.0,209.9185646885703,0.661357445019772,0.8927935626790996,0.6680378232565019,0.0,193.39423700057702,0.6613574450226408,0.8927935627467086,0.7839499912491439,0.0,407.1098907018873,,
FAS100COA,fatty acyl CoA synthase n C100CoA ,3.0 h[c] + malcoa[c] + 2.0 nadph[c] + occoa[c] --> co2[c] + coa[c] + dcacoa[c] + h2o[c] + 2.0 nadp[c],1.406830833762,0.045393570505,13.269605946702,0.6413311915492743,0.0,1245.4378718613484,0.04539357050641151,0.9654408796956064,0.6412414691897668,0.0,1825.9891213052747,0.045393570506445255,0.9654408798249704,0.7525041646816625,0.0,2489.1191973524305,,
FAS80COA_L,fatty acyl CoA synthase n C80CoA lumped reaction,accoa[c] + 9.0 h[c] + 3.0 malcoa[c] + 6.0 nadph[c] --> 3.0 co2[c] + 3.0 coa[c] + 3.0 h2o[c] + 6.0 nadp[c] + occoa[c],1.406830833762,0.045393570505,13.269605946709,0.6413311915492743,0.0,1245.4378718613484,0.04539357050641151,0.9654408797274883,0.6412414691897668,0.0,1825.9891213052747,0.045393570506445255,0.9654408798345706,0.7525041646816625,0.0,2489.1191973524305,,
HSK,homoserine kinase,atp[c] + hom_L[c] --> adp[c] + h[c] + phom[c],1.388009264076,0.62633586612,81.916989057738,4.276379820805933,0.0,543.3106006009883,0.6263358661212437,5.652195485615211,4.833669819285084,0.0,486.10162276119223,0.6263358661215287,6.34210760305694,7.656021437961367,0.0,938.8363968383327,,
THRS,threonine synthase,h2o[c] + phom[c] --> pi[c] + thr_L[c],1.388009264076,0.62633586612,81.916989057572,4.276379820805933,0.0,843.8188865231378,0.6263358661212437,5.652195485729074,4.833669819285084,0.0,862.95398183082,0.6263358661215287,6.34210760309054,7.656021437961367,0.0,1411.8584904076972,,
FAS120COA,fatty acyl CoA synthase n C120CoA ,dcacoa[c] + 3.0 h[c] + malcoa[c] + 2.0 nadph[c] --> co2[c] + coa[c] + ddcacoa[c] + h2o[c] + 2.0 nadp[c],1.381680137329,0.03404517788,13.258256754992,0.629865757520916,0.0,1245.4378718613484,0.03404517787867,0.9540916879836312,0.6297776391806856,0.0,1825.9891213052747,0.03404517787743391,0.9540916881163162,0.7390512296414128,0.0,2489.1191973524305,,
NDPK1,nucleoside diphosphate kinase ATPGDP ,atp[c] + gdp[c] --> adp[c] + gtp[c],1.336654820848,0.60316229624,370.640857571163,0.7099201000719394,0.0,10593.941849357958,0.603162296241131,64.97444650916592,0.709820782192427,0.0,11553.25363704862,0.6031622962349149,65.29880489627402,0.832982769173312,0.0,20353.844559001504,,
FAS140COA,fatty acyl CoA synthase n C140CoA ,ddcacoa[c] + 3.0 h[c] + malcoa[c] + 2.0 nadph[c] --> co2[c] + coa[c] + h2o[c] + 2.0 nadp[c] + tdcoa[c],1.30622804803,0.0,13.224209179859,0.595469455440396,0.0,1245.4378718613484,0.0,0.9200441128522596,0.5953861491486421,0.0,1825.9891213052747,0.0,0.9200441129807531,0.6986924245380319,0.0,2489.1191973524305,,
AATA,2 aminoadipate transaminase,2oxoadp[c] + glu_L[c] <=> L2aadp[c] + akg[c],1.26767624715,0.572035879565,13.523373418775,0.5778948673624139,-inf,inf,0.5720358795652527,0.8298187924250804,0.5778140197597639,-inf,inf,0.5720358795653343,0.8298187924840679,0.6780713306505193,-inf,inf,,
SACCD1,saccharopine dehydrogenase NADP L glutamate forming ,L2aadp6sa[c] + glu_L[c] + h[c] + nadph[c] <=> h2o[c] + nadp[c] + saccrp_L[c],1.26767624715,0.572035879564,13.523373418771,0.5778948673624139,-5406.006516751975,5406.006516751975,0.5720358795652527,0.8298187924159713,0.5778140197597639,-5551.264211744039,5551.264211744039,0.5720358795653343,0.8298187925080682,0.6780713306505193,-9323.059651444799,9323.059651444799,,
