reaction_id,reaction_name,full_reaction,Glycerol MFA-Constrained GSM flux,Glycerol MFA-Constrained GSM LB,Glycerol MFA-Constrained GSM UB
IPCS324_SC,Inositol phosphorylceramide synthase ceramide 3 24C yeast specific,cer3_24[c] + 0.01 ptd1ino_SC[c] --> 0.01 12dgr_SC[c] + 0.01 ipc324_SC[c],0.0,0.0,-0.0
IPCS326_SC,Inositol phosphorylceramide synthase ceramide 3 26C yeast specific,cer3_26[c] + 0.01 ptd1ino_SC[c] --> 0.01 12dgr_SC[c] + 0.01 ipc326_SC[c],0.0,0.0,-0.0
IPDDI,isopentenyl diphosphate D isomerase,ipdp[c] <=> dmpp[c],0.42165851758,0.419282609674,0.454715720068
DHORD4,dihydoorotic acid ubiquinone 6 ,dhor_S[c] + q6[m] <=> orot[c] + q6h2[m],0.309574858426,-4.878198902064,0.817931758482
DHORTSn,dihydroorotase nuclear,dhor_S[n] + h2o[n] <=> cbasp[n] + h[n],-0.309574858426,-0.817931758482,-0.307830505299
OMPDC,orotidine 5 phosphate decarboxylase,h[c] + orot5p[c] --> co2[c] + ump[c],0.309574858426,0.307830505299,0.817931758482
IPPS,2 isopropylmalate synthase,3mob[c] + accoa[c] + h2o[c] --> 3c3hmp[c] + coa[c] + h[c],0.0,0.0,10.426580549283
ORPT,orotate phosphoribosyltransferase,orot5p[c] + ppi[c] <=> orot[c] + prpp[c],-0.309574858426,-0.817931758482,-0.307830505299
ITCOALm,Itaconate CoA ligase ADP forming mitochondrial,atp[m] + coa[m] + itacon[m] <=> adp[m] + itaccoa[m] + pi[m],0.0,0.0,-0.0
TMDS,thymidylate synthase,dump[c] + mlthf[c] --> dhf[c] + dtmp[c],0.038510671733,0.038293676687,0.54839492987
ACS,acetyl CoA synthetase,ac[c] + atp[c] + coa[c] --> accoa[c] + amp[c] + ppi[c],0.0,0.0,6.784450051501
KYN,kynureninase,Lkynr[c] + h2o[c] --> ala_L[c] + anth[c] + h[c],0.0,0.0,1.830363320246
KYN3OX,kynurenine 3 monooxygenase,Lkynr[c] + h[c] + nadph[c] + o2[c] --> h2o[c] + hLkynr[c] + nadp[c],0.0,0.0,-0.0
Kt2r,potassium reversible transport via proton symport,h[e] + k[e] <=> h[c] + k[c],0.0,0.0,-0.0
HCITSm,homocitrate synthase,accoa[m] + akg[m] + h2o[m] --> coa[m] + h[m] + hcit[m],1.383278896075,1.375484571693,1.492756593465
LEUTAm,leucine transaminase mitochondrial,akg[m] + leu_L[m] <=> 4mop[m] + glu_L[m],0.0,0.0,-0.0
LEUTRS,Leucyl tRNA synthetase,atp[c] + leu_L[c] + trnaleu[c] --> amp[c] + leutrna[c] + ppi[c],0.0,0.0,-0.0
LEUTRSm,leucyl tRNA synthetase mitochondrial,atp[m] + leu_L[m] + trnaleu[m] --> amp[m] + leutrna[m] + ppi[m],0.0,0.0,-0.0
LEUt2r,L leucine reversible transport via proton symport,h[e] + leu_L[e] <=> h[c] + leu_L[c],0.0,-0.122504631667,-0.0
LGTHL,lactoylglutathione lyase,gthrd[c] + mthgxl[c] --> lgt_S[c],0.0,0.0,-0.0
C14STR,C 14 sterol reductase,44mctr[c] + h[c] + nadph[c] --> 44mzym[c] + nadp[c],0.21082925879,0.209641304837,0.227357860033
C24STRer,C s24 sterol reductase endoplamic reticular,ergtetrol[r] + h[r] + nadph[r] --> ergst[r] + nadp[r],0.194145284016,0.193051338808,0.20998377656
LPP_SC,lipid phosphate phosphatase yeast specific,0.01 dagpy_SC[c] + h2o[c] --> h[c] + 0.01 pa_SC[c] + pi[c],0.0,0.0,5.834283083133
LYSTRS,Lysyl tRNA synthetase,atp[c] + lys_L[c] + trnalys[c] --> amp[c] + lystrna[c] + ppi[c],0.0,0.0,-0.0
LYSTRSm,Lysyl tRNA synthetase mitochondrial,atp[m] + lys_L[m] + trnalys[m] --> amp[m] + lystrna[m] + ppi[m],0.0,0.0,-0.0
LYSt2m,Lysine mitochondrial transport via proton symport,h[c] + lys_L[c] <=> h[m] + lys_L[m],0.0,0.0,-0.0
LYSt2r,L lysine reversible transport via proton symport,h[e] + lys_L[e] <=> h[c] + lys_L[c],0.0,-0.117272021849,-0.0
L_LACDm,L Lactate dehydrogenase mitochondrial,2.0 ficytc[m] + lac_L[m] --> 2.0 focytc[m] + pyr[m],0.0,0.0,-0.0
L_LACt2r,L lactate reversible transport via proton symport,h[e] + lac_L[e] <=> h[c] + lac_L[c],0.0,0.0,-0.0
M1PD,mannitol 1 phosphate 5 dehydrogenase,mnl1p[c] + nad[c] <=> f6p[c] + h[c] + nadh[c],0.0,0.0,-0.0
MACACI,maleylacetoacetate isomerase,4mlacac[c] --> 4fumacac[c],0.0,0.0,0.530389371546
MALOAAtp,malateoxaloacetate shuttle,mal_L[x] + oaa[c] <=> mal_L[c] + oaa[x],0.0,0.0,2.151650500172
MALSp,malate synthase,accoa[x] + glx[x] + h2o[x] --> coa[x] + h[x] + mal_L[x],0.0,0.0,-0.0
MALT,alpha glucosidase,h2o[c] + malt[c] --> 2.0 glc_D[c],0.0,0.0,-0.0
MALTt2,maltose transport in via proton symport,h[e] + malt[e] --> h[c] + malt[c],0.0,0.0,-0.0
MALt2r,L malate reversible transport via proton symport,h[e] + mal_L[e] --> h[c] + mal_L[c],0.0,0.0,-0.0
MALtm,malate transport mitochondrial,mal_L[c] + pi[m] <=> mal_L[m] + pi[c],-123.255167310171,-141.448370770919,171.269707607305
C3STDH1,C 3 sterol dehydrogenase 4 methylzymosterol ,4mzym_int1[c] + nad[c] --> 4mzym_int2[c] + co2[c] + h[c] + nadh[c],0.21082925879,0.209641304837,0.227357860045
C3STDH2,C 3 sterol dehydrogenase zymosterol ,nad[c] + zym_int1[c] --> co2[c] + h[c] + nadh[c] + zym_int2[c],0.21082925879,0.209641304837,0.227357860045
C3STKR1,C 3 sterol keto reductase 4 methylzymosterol ,4mzym_int2[c] + h[c] + nadph[c] --> 4mzym[c] + nadp[c],0.21082925879,0.209641304837,0.227357860045
MANt2,D mannose transport in via proton symport,h[e] + man[e] --> h[c] + man[c],0.0,0.0,-0.0
C3STKR2,C 3 sterol keto reductase zymosterol ,h[c] + nadph[c] + zym_int2[c] --> nadp[c] + zymst[c],0.21082925879,0.209641304837,0.227357860045
MCOATA,Malonyl CoA ACP transacylase,ACP[c] + malcoa[c] <=> coa[c] + malACP[c],0.0,0.0,-0.0
MCOATAm,Malonyl CoA ACP transacylase mitochondrial,ACP[m] + malcoa[m] <=> coa[m] + malACP[m],0.0,0.0,-0.0
C4STMO1,C 4 sterol methyl oxidase 4 4 dimethylzymosterol ,44mzym[c] + 3.0 h[c] + 3.0 nadph[c] + 3.0 o2[c] --> 4mzym_int1[c] + 4.0 h2o[c] + 3.0 nadp[c],0.21082925879,0.209641304837,0.227357860045
C4STMO2,C 4 sterol methyl oxidase 4 methylzymosterol ,4mzym[c] + 3.0 h[c] + 3.0 nadph[c] + 3.0 o2[c] --> 4.0 h2o[c] + 3.0 nadp[c] + zym_int1[c],0.21082925879,0.209641304837,0.227357860045
MDHp,malate dehydrogenase peroxisomal,mal_L[x] + nad[x] <=> h[x] + nadh[x] + oaa[x],0.0,-1.152450980161,-0.0
ME1m,malic enzyme NAD mitochondrial,mal_L[m] + nad[m] --> co2[m] + nadh[m] + pyr[m],0.0,0.0,7.779044116084
ME2m,malic enzyme NADP mitochondrial,mal_L[m] + nadp[m] --> co2[m] + nadph[m] + pyr[m],2.13399191865,0.0,9.755568098383
MELIBt2,melibiose transport in via symport,h[e] + melib[e] --> h[c] + melib[c],0.0,0.0,-0.0
METAT,methionine adenosyltransferase,atp[c] + h2o[c] + met_L[c] --> amet[c] + pi[c] + ppi[c],0.766630807781,0.762311093792,2.707072122815
METB1,metb1,achms[c] + cys_L[c] --> ac[c] + cyst_L[c] + h[c],0.0,0.0,0.299175585519
CHLSTI,cholestenol delta isomerase lumped reaction,amet[c] + o2[c] + zymst[c] --> ahcys[c] + ergtetrol[c] + 2.0 h2o[c] + h[c],0.194145284016,0.0,0.209983776572
METTRS,Methionyl tRNA synthetase,atp[c] + met_L[c] + trnamet[c] --> amp[c] + mettrna[c] + ppi[c],0.0,0.0,-0.0
METTRSm,methionyl tRNA synthetase mitochondrial,atp[m] + met_L[m] + trnamet[m] --> amp[m] + mettrna[m] + ppi[m],0.0,0.0,-0.0
METt2m,methionine mitochondrial transport via proton symport,h[m] + met_L[m] <=> h[c] + met_L[c],0.0,0.0,-0.0
METt2r,L methionine reversible transport via proton symport,h[e] + met_L[e] <=> h[c] + met_L[c],0.0,-0.098055177934,-0.0
MEVK1,mevalonate kinase atp ,atp[c] + mev_R[c] --> 5pmev[c] + adp[c] + h[c],0.0,0.0,1.364147160273
MEVK2,mevalonate kinase ctp ,ctp[c] + mev_R[c] --> 5pmev[c] + cdp[c] + h[c],1.264975552739,0.0,1.364147160273
MEVK3,mevalonate kinase gtp ,gtp[c] + mev_R[c] --> 5pmev[c] + gdp[c] + h[c],0.0,0.0,1.364147160273
DPMVD,diphosphomevalonate decarboxylase,5dpmev[c] + atp[c] --> adp[c] + co2[c] + ipdp[c] + pi[c],1.264975552739,1.257847829022,1.364147160273
LNS14DM,cytochrome P450 lanosterol 14 alpha demethylase NADP ,2.0 h[c] + lanost[c] + 3.0 nadph[c] + 3.0 o2[c] --> 44mctr[c] + for[c] + 4.0 h2o[c] + 3.0 nadp[c],0.21082925879,0.209641304837,0.227357860045
MHPGLUT,5 methyltetrahydropteroyltriglutamate homocysteine S methyltransferase,hcys_L[c] + mhpglu[c] --> hpglu[c] + met_L[c],0.0,0.0,-0.0
MI1PP,myo inositol 1 phosphatase,h2o[c] + mi1p_D[c] --> inost[c] + pi[c],0.041306660012,0.041073910486,0.041306660012
MI1PS,myo Inositol 1 phosphate synthase,g6p[c] --> mi1p_D[c],0.041306660012,0.041073910486,0.041306660012
MIP2CS124_SC,mannose inositol P 2 ceramide synthase ceramide 1 24C yeast specific,0.01 mipc124_SC[c] + 0.01 ptd1ino_SC[c] <=> 0.01 12dgr_SC[c] + 0.01 mip2c124_SC[c],0.0,0.0,-0.0
MIP2CS126_SC,mannose inositol P 2 ceramide synthase ceramide 1 26C yeast specific,0.01 mipc126_SC[c] + 0.01 ptd1ino_SC[c] <=> 0.01 12dgr_SC[c] + 0.01 mip2c126_SC[c],0.0,0.0,-0.0
MIP2CS226_SC,mannose inositol P 2 ceramide synthase ceramide 2 24C yeast specific,0.01 mipc226_SC[c] + 0.01 ptd1ino_SC[c] <=> 0.01 12dgr_SC[c] + 0.01 mip2c226_SC[c],0.0,0.0,-0.0
MIP2CS324_SC,mannose inositol P 2 ceramide synthase ceramide 3 24C yeast specific,0.01 mipc324_SC[c] + 0.01 ptd1ino_SC[c] <=> 0.01 12dgr_SC[c] + 0.01 mip2c324_SC[c],0.0,0.0,-0.0
MIP2CS326_SC,mannose inositol P 2 ceramide synthase ceramide 3 26C yeast specific,0.01 mipc326_SC[c] + 0.01 ptd1ino_SC[c] <=> 0.01 12dgr_SC[c] + 0.01 mip2c326_SC[c],0.0,0.0,-0.0
MLTHFtm,5 10 Methylenetetrahydrofolate transport diffusion mitochondrial,mlthf[c] <=> mlthf[m],-18.975698790106,-436.485941862265,-16.372354389501
MMETt2,S methylmethionine permease,h[e] + mmet[e] --> h[c] + mmet[c],0.0,0.0,-0.0
MOHMT,3 methyl 2 oxobutanoate hydroxymethyltransferase,3mob[c] + h2o[c] + mlthf[c] --> 2dhp[c] + thf[c],0.0,0.0,0.105478564286
LNSTLS,lanosterol synthase,Ssq23epx[c] --> lanost[c],0.21082925879,0.209641304837,0.227357860045
MEVK4,mevalonate kinase utp ,mev_R[c] + utp[c] --> 5pmev[c] + h[c] + udp[c],0.0,0.0,1.364147160273
PMEVK,phosphomevalonate kinase,5pmev[c] + atp[c] --> 5dpmev[c] + adp[c],1.264975552739,1.257847829022,1.364147160273
NABTNO,N4 AcetylaminobutanalNAD oxidoreductase,h2o[c] + n4abutn[c] + nad[c] --> 4aabutn[c] + 2.0 h[c] + nadh[c],0.0,0.0,-0.0
NADDPp,NAD diphosphatase peroxisomal,h2o[x] + nad[x] --> amp[x] + 2.0 h[x] + nmn[x],0.0,0.0,-0.0
SQLEr,Squalene epoxidase endoplasmic reticular NADP ,h[r] + nadph[r] + o2[r] + sql[r] --> Ssq23epx[r] + h2o[r] + nadp[r],0.21082925879,0.209641304837,0.227357860045
NADH2_u6m,NADH dehydrogenase mitochondrial,h[m] + nadh[m] + q6[m] --> nad[m] + q6h2[m],0.0,0.0,269.773322946101
NADK,NAD kinase,atp[c] + nad[c] --> adp[c] + h[c] + nadp[c],0.0,0.0,5.834283087092
NADKm,NAD kinase mitochondrial,atp[m] + nad[m] --> adp[m] + h[m] + nadp[m],0.0,0.0,7.779044116122
NADN,NAD nucleosidase,h2o[c] + nad[c] --> adprib[c] + h[c] + ncam[c],0.0,0.0,-0.0
NADNm,NAD nucleosidase mitochondrial,h2o[m] + nad[m] --> adprib[m] + h[m] + ncam[m],0.0,0.0,-0.0
NADPPPS,NADP phosphatase,h2o[c] + nadp[c] --> nad[c] + pi[c],0.0,0.0,5.834283087092
NADPPPSm,NADP phosphatase,h2o[m] + nadp[m] --> nad[m] + pi[m],0.0,0.0,7.779044116122
NADS1,NAD synthase nh3 ,atp[c] + dnad[c] + nh4[c] --> amp[c] + h[c] + nad[c] + ppi[c],0.0,0.0,-0.0
NADS1m,NAD synthase nh3 mitochondrial,atp[m] + dnad[m] + nh4[m] --> amp[m] + h[m] + nad[m] + ppi[m],0.0,0.0,-0.0
NAPRT,NAPRTase,h[c] + nac[c] + prpp[c] --> nicrnt[c] + ppi[c],0.0,0.0,-0.0
NAPRTm,NAPRTase mitochondrial,h[m] + nac[m] + prpp[m] --> nicrnt[m] + ppi[m],0.0,0.0,-0.0
NAt3_1,sodium proton antiporter HNA is 11 ,h[e] + na1[c] <=> h[c] + na1[e],0.0,0.0,-0.0
NDP3,nucleoside diphosphatase GDP ,gdp[c] + h2o[c] --> gmp[c] + h[c] + pi[c],0.0,0.0,5.834283082535
NDP3g,nucleoside diphosphatase GDP Golgi,gdp[g] + h2o[g] --> gmp[g] + h[g] + pi[g],0.0,0.0,-0.0
NDP4,nucleoside diphosphatase dGDP ,dgdp[c] + h2o[c] --> dgmp[c] + h[c] + pi[c],0.0,0.0,5.834283082535
NDPK1,nucleoside diphosphate kinase ATPGDP ,atp[c] + gdp[c] --> adp[c] + gtp[c],1.297194346319,1.289885080233,33.459962415999
NDPK2,nucleoside diphosphate kinase ATPUDP ,atp[c] + udp[c] --> adp[c] + utp[c],6.886806323207,6.848001420889,13.940132332444
NDPK3,nucleoside diphosphate kinase ATPCDP ,atp[c] + cdp[c] --> adp[c] + ctp[c],1.532847888607,0.0,1.630510123014
NDPK4,nucleoside diphosphate kinase ATPdTDP ,atp[c] + dtdp[c] --> adp[c] + dttp[c],0.0,0.0,0.141223191105
NDPK5,nucleoside diphosphate kinase ATPdGDP ,atp[c] + dgdp[c] --> adp[c] + dgtp[c],0.0,0.0,5.834283082533
NDPK6,nucleoside diphosphate kinase ATPdUDP ,atp[c] + dudp[c] --> adp[c] + dutp[c],0.0,0.0,2.917141541515
NDPK7,nucleoside diphosphate kinase ATPdCDP ,atp[c] + dcdp[c] --> adp[c] + dctp[c],0.0,0.0,2.917141541513
NDPK8,nucleoside diphosphate kinase ATPdADP ,atp[c] + dadp[c] --> adp[c] + datp[c],0.0,0.0,5.868409199284
NDPK9,nucleoside diphosphate kinase ATPIDP ,atp[c] + idp[c] --> adp[c] + itp[c],0.0,0.0,30.912229507177
SQLS,Squalene synthase,2.0 frdp[c] + h[c] + nadph[c] --> nadp[c] + 2.0 ppi[c] + sql[c],0.21082925879,0.209641304837,0.227357860033
AASAD2,L aminoadipate semialdehyde dehydrogenase NADH ,L2aadp[c] + atp[c] + h[c] + nadh[c] --> L2aadp6sa[c] + amp[c] + nad[c] + ppi[c],1.383278896075,0.0,1.492756593462
NH4tp,ammonia peroxisomal transport,nh4[c] <=> nh4[x],0.0,-0.501873813594,-0.0
NMNAT,nicotinamide nucleotide adenylyltransferase,atp[c] + h[c] + nmn[c] --> nad[c] + ppi[c],0.0,0.0,-0.0
NMNATm,nicotinamide nucleotide adenylyltransferase mitochondrial,atp[m] + h[m] + nmn[m] --> nad[m] + ppi[m],0.0,0.0,-0.0
NMNTP,nmntp,h[e] + nmn[e] --> h[c] + nmn[c],0.0,0.0,-0.0
NMNt2m,NMN mitochondrial transport via proton symport,h[c] + nmn[c] <=> h[m] + nmn[m],0.0,0.0,-0.0
NMNt2p,NMN peroxisomal transport via proton symport,h[c] + nmn[c] <=> h[x] + nmn[x],0.0,0.0,-0.0
NNAMr,nicotinamidase reversible,h2o[c] + ncam[c] <=> nac[c] + nh4[c],0.0,0.0,-0.0
NNAMrm,nicotinamidase reversible mitochondrial,h2o[m] + ncam[m] <=> nac[m] + nh4[m],0.0,0.0,-0.0
NNAT,nicotinate nucleotide adenylyltransferase,atp[c] + h[c] + nicrnt[c] --> dnad[c] + ppi[c],0.0,0.0,-0.0
NNATm,nicotinate nucleotide adenylyltransferase mitochondrial,atp[m] + h[m] + nicrnt[m] --> dnad[m] + ppi[m],0.0,0.0,-0.0
NNDPR,nicotinate nucleotide diphosphorylase carboxylating ,2.0 h[c] + prpp[c] + quln[c] --> co2[c] + nicrnt[c] + ppi[c],0.0,0.0,-0.0
NNDPRm,nicotinate nucleotide diphosphorylase carboxylating mitochondrial,2.0 h[m] + prpp[m] + quln[m] --> co2[m] + nicrnt[m] + ppi[m],0.0,0.0,-0.0
NTD1,5 nucleotidase dUMP ,dump[c] + h2o[c] --> duri[c] + pi[c],0.0,0.0,5.83428308307
NTD10,5 nucleotidase XMP ,h2o[c] + xmp[c] --> pi[c] + xtsn[c],17.19252536152,15.291756901109,20.153659470434
NTD11,5 nucleotidase IMP ,h2o[c] + imp[c] --> ins[c] + pi[c],0.0,0.0,5.834283083189
NTD2,5 nucleotidase UMP ,h2o[c] + ump[c] --> pi[c] + uri[c],0.0,0.0,5.83428308319
NTD3,5 nucleotidase dCMP ,dcmp[c] + h2o[c] --> dcyt[c] + pi[c],0.0,0.0,5.83428308319
NTD4,5 nucleotidase CMP ,cmp[c] + h2o[c] --> cytd[c] + pi[c],0.0,0.0,5.83428308319
NTD5,5 nucleotidase dTMP ,dtmp[c] + h2o[c] --> pi[c] + thymd[c],0.0,0.0,5.83428308319
NTD6,5 nucleotidase dAMP ,damp[c] + h2o[c] --> dad_2[c] + pi[c],0.0,0.0,0.208046725635
NTD7,5 nucleotidase AMP ,amp[c] + h2o[c] --> adn[c] + pi[c],0.0,0.0,5.83428308319
NTD8,5 nucleotidase dGMP ,dgmp[c] + h2o[c] --> dgsn[c] + pi[c],0.0,0.0,0.208046725635
NTD9,5 nucleotidase GMP ,gmp[c] + h2o[c] --> gsn[c] + pi[c],0.0,0.0,5.83428308319
NTP3,nucleoside triphosphatase GTP ,gtp[c] + h2o[c] --> gdp[c] + h[c] + pi[c],0.0,0.0,5.83428308319
NTP4,nucleoside triphosphatase dGTP ,dgtp[c] + h2o[c] --> dgdp[c] + h[c] + pi[c],0.0,0.0,5.83428308319
NTRLASE,nitrilase,2.0 h2o[c] + ind3acnl[c] --> ind3ac[c] + nh4[c],0.0,0.0,-0.0
NTRLASE2,nitrilase,aprop[c] + 2.0 h2o[c] --> ala_L[c] + nh4[c],0.0,0.0,-0.0
NTRLASE3,nitrilase,acybut[c] + 2.0 h2o[c] --> glu_L[c] + nh4[c],0.0,0.0,-0.0
AATA,2 aminoadipate transaminase,2oxoadp[c] + glu_L[c] <=> L2aadp[c] + akg[c],1.383278896075,1.375484571693,1.492756593466
HACNHm,homoacontinate hydratase mitochondrial,b124tc[m] + h2o[m] <=> hicit[m],1.383278896075,1.375484571693,1.492756593466
HICITDm,homoisocitrate dehydrogenase,hicit[m] + nad[m] <=> h[m] + nadh[m] + oxag[m],1.383278896075,1.375484571693,1.492756593466
OAAt2m,oxaloacetate transport mitochondrial,h[c] + oaa[c] <=> h[m] + oaa[m],126.140854318562,-1000.0,142.195830296442
MCITDm,2 methylcitrate dehydratase mitochondrial,hcit[m] <=> b124tc[m] + h2o[m],1.383278896075,1.375484571693,1.492756593466
OCDCAt,Octadecanoate n C180 transport in via uniport,ocdca[e] --> ocdca[c],0.0,0.0,-0.0
OCDCEAt,Octadecenoate n C181 transport in via uniport,ocdcea[e] --> ocdcea[c],0.0,0.0,-0.0
OCDCYAt,Octadecynoate n C182 transport in via uniport,ocdcya[e] --> ocdcya[c],0.0,0.0,-0.0
OCTDP_5tm,all trans Octaprenyl diphosphate,octdp_5[c] <=> octdp_5[m],0.0,0.0,-0.0
OHPBAT,O Phospho 4 hydroxy L threonine2 oxoglutarate aminotransferase,glu_L[c] + ohpb[c] <=> akg[c] + phthr[c],0.0,0.0,-0.0
OHPHM6n,2 octaprenyl 6 hydroxyphenol methylase nuclear,2ohph_5[n] + amet[n] --> 2omph_5[n] + ahcys[n] + h[n],0.0,0.0,-0.0
OMBZLM6m,2 Octaprenyl 6 methoxy benzoquinol methylase mitochodnrial,2ombzl_5[m] + amet[m] --> 2ommbl_5[m] + ahcys[m] + h[m],0.0,0.0,-0.0
OXAGm,non enzymatic reaction,h[m] + oxag[m] <=> 2oxoadp[m] + co2[m],1.383278896075,1.375484571693,1.492756593464
OMCDCm,2 oxo 4 methyl 3 carboxypentanoate decarboxylation,3c4mop[m] + h[m] --> 4mop[m] + co2[m],0.0,0.0,-0.0
OMMBLHX6m,2 Octaprenyl 3 methyl 6 methoxy 1 4 benzoquinol hydroxylase mitochodnrial,2ommbl_5[m] + 0.5 o2[m] --> 2omhmbl_5[m],0.0,0.0,-0.0
SACCD1,saccharopine dehydrogenase NADP L glutamate forming ,L2aadp6sa[c] + glu_L[c] + h[c] + nadph[c] <=> h2o[c] + nadp[c] + saccrp_L[c],1.383278896075,1.375484571693,1.492756593465
OMPHHX6m,2 octaprenyl 6 methoxyphenol hydroxylase mitochondrial,2omph_5[m] + 0.5 o2[m] --> 2ombzl_5[m],0.0,0.0,-0.0
OPHBDC6,Octaprenyl hydroxybenzoate decarboxylase,3ophb_5[c] + h[c] --> 2oph_5[c] + co2[c],0.0,0.0,-0.0
OPHHX6,2 Octaprenylphenol hydroxylase,2oph_5[c] + 0.5 o2[c] --> 2ohph_5[c],0.0,0.0,-0.0
ORNDC,Ornithine Decarboxylase,h[c] + orn[c] --> co2[c] + ptrc[c],0.0,0.0,-0.0
ORNTA,ornithine transaminase,akg[c] + orn[c] --> glu5sa[c] + glu_L[c],0.0,0.0,3.562269263573
SACCD2,saccharopine dehydrogenase NAD L lysine forming ,h2o[c] + nad[c] + saccrp_L[c] <=> akg[c] + h[c] + lys_L[c] + nadh[c],1.383278896075,1.375484571693,1.492756593465
ORNt2r,orntithine reversible transport in via proton symport,h[e] + orn[e] <=> h[c] + orn[c],0.0,-0.164926730266,-0.0
THRD_Lm,L threonine deaminase mitochondrial,thr_L[m] --> 2obut[m] + nh4[m],0.455549408703,0.452982536705,0.589059110073
DOLPt2er,dolichol phosphate endoplasmic reticular transport via proton symport,dolp[c] + h[c] <=> dolp[r] + h[r],-0.878342228864,-0.878342228865,-0.873393057537
ERGSTter,ergosterol endoplasmic reticular transport,ergst[r] <=> ergst[c],0.194145284016,0.193051338808,0.20998377656
OXO2Ctm,2 oxodicarboylate transporter mitochondrial,akg[m] + oxag[c] <=> akg[c] + oxag[m],0.0,0.0,-0.0
P5CDm,1 pyrroline 5 carboxylate dehydrogenase mitochondrial,1pyr5c[m] + 2.0 h2o[m] + nad[m] --> glu_L[m] + h[m] + nadh[m],0.0,0.0,2.917141541583
ERGTETROLter,Ergosta 5 6 22 24 28 tetraen 3beta ol endoplamic reticular transport,ergtetrol[c] <=> ergtetrol[r],0.194145284016,0.193051338808,0.20998377656
PAK_SC,phosphatidate kinase yeast specific,atp[c] + 0.01 pa_SC[c] --> adp[c] + 0.01 dagpy_SC[c],0.0,0.0,5.834283083166
PAN4Ptm,panthetheine 4 phosphate reversible mitochondrial transport,pan4p[c] <=> pan4p[m],0.0,0.0,-0.0
PANTS,pantothenate synthase,ala_B[c] + atp[c] + pant_R[c] --> amp[c] + h[c] + pnto_R[c] + ppi[c],0.0,0.0,0.105478564215
PANTtm,pantothenate mitochondrial transport,pant_R[c] <=> pant_R[m],0.0,-0.105478564215,-0.0
G6Pter,glucose 6 phosphate endoplasmic reticular transport via diffusion,g6p[c] <=> g6p[r],0.404974542806,0.402692643645,0.43655751915
PAPt,PAP reversible uniport,pap[e] <=> pap[c],0.0,-0.312884061454,-0.0
PAPtm,Adenosine 3 5 bisphosphate mitochondrial transport,pap[c] <=> pap[m],0.0,0.0,-0.0
PAtm_SC,phosphatidate reversible transport mitochondrial yeast specific,pa_SC[c] <=> pa_SC[m],0.0,0.0,-0.0
MANNANter,mannan endoplasmic reticulum transport via diffusion,mannan[c] <=> mannan[r],-0.878342228864,-0.878342228865,-0.873393057537
PCLAD,picolinic acid decarboxylase,cmusa[c] + h[c] --> am6sa[c] + co2[c],0.0,0.0,-0.0
PDE1,3 5 cyclic nucleotide phosphodiesterase,camp[c] + h2o[c] --> amp[c] + h[c],0.0,0.0,2.917141541583
PDE2,3 5 cyclic nucleotide phosphodiesterase,35cdamp[c] + h2o[c] --> damp[c] + h[c],0.0,0.0,-0.0
PDE3,3 5 cyclic nucleotide phosphodiesterase,35cimp[c] + h2o[c] --> h[c] + imp[c],0.0,0.0,-0.0
PDE4,3 5 cyclic nucleotide phosphodiesterase,35cgmp[c] + h2o[c] --> gmp[c] + h[c],0.0,0.0,-0.0
PDE5,3 5 cyclic nucleotide phosphodiesterase,35ccmp[c] + h2o[c] --> cmp[c] + h[c],0.0,0.0,-0.0
O2ter,O2 transport endoplasmic reticulum,o2[c] <=> o2[r],0.21082925879,0.209641304837,0.227357860034
PDX5PO,pyridoxine 5 phosphate oxidase,o2[c] + pdx5p[c] <=> h2o2[c] + pydx5p[c],0.0,0.0,-0.0
PETHCT,phosphoethanolamine cytidyltransferase,ctp[c] + ethamp[c] + h[c] --> cdpea[c] + ppi[c],0.0,0.0,0.320111172949
SQ23EPXter,Squalene 2 3 epoxide endoplamic reticular transport,Ssq23epx[r] <=> Ssq23epx[c],0.21082925879,0.209641304837,0.227357860034
PEtg_SC,phosphatidylethanolamine Golgi transport yeast specific,pe_SC[c] <=> pe_SC[g],0.0,0.0,-0.0
PEtm_SC,phosphatidylethanolamine mitochondrial transport yeast specific,pe_SC[c] <=> pe_SC[m],-0.00321228126,-0.00321228126,-0.0
PEtv_SC,phosphatidylethanolamine vacuolar transport yeast specific,pe_SC[c] <=> pe_SC[v],0.0,-0.003209045666,-0.0
SQLter,squalene endoplamic reticular transport,sql[c] <=> sql[r],0.21082925879,0.209641304837,0.227357860034
PFK26,6 phosphofructo 2 kinase,atp[c] + f6p[c] --> adp[c] + f26bp[c] + h[c],0.0,0.0,5.834283083166
PFK_2,Phosphofructokinase,atp[c] + tag6p_D[c] --> adp[c] + h[c] + tagdp_D[c],0.0,0.0,-0.0
PFK_3,phosphofructokinase s7p ,atp[c] + s7p[c] --> adp[c] + h[c] + s17bp[c],0.0,0.0,5.834283083166
PGAMT,phosphoglucosamine mutase,gam1p[c] <=> gam6p[c],0.0,0.0,-0.0
ATPS,ATPase cytosolic,atp[c] + h2o[c] --> adp[c] + h[e] + pi[c],0.0,0.0,0.712584193364
CO2t,CO2 transporter via diffusion,co2[e] <=> co2[c],-45.982789885164,-47.16735051825,-45.115297230694
GLCt1,glucose transport uniport ,glc_D[e] --> glc_D[c],0.0,0.0,-0.0
