reaction_id,reaction_name,full_reaction,glucose_pfba_flux,glucose_pfba_LB,glucose_pfba_UB,glucose_1_eflux2_flux,glucose_1_trans_LB,glucose_1_trans_UB,glucose_1_eflux2_LB,glucose_1_eflux2_UB,glucose_2_eflux2_flux,glucose_2_trans_LB,glucose_2_trans_UB,glucose_2_eflux2_LB,glucose_2_eflux2_UB,glucose_3_eflux2_flux,glucose_3_trans_LB,glucose_3_trans_UB,glucose_3_eflux2_LB,glucose_3_eflux2_UB
EX_biom,EX_biom,biomass[c] --> ,10.016082967112,8.287581120422,10.261079174317,8.489645445497414,0.0,10142.759379219999,8.28758112042608,8.497414999531824,8.371294061031927,0.0,16736.97393161397,8.287581120422445,8.374512898452002,8.437952635147855,0.0,16532.841447945095,8.287581120422463,8.44373455438916
biomass_glucose,,0.9796713825490603 13BDglcn[c] + 0.6582358961200532 ala_L[c] + 0.02143243442369731 amp[c] + 0.14552638697446602 arg_L[c] + 0.21614980885442786 asn_L[c] + 0.21618780405850987 asp_L[c] + 23.09 atp[c] + 0.9017475871919605 chitin[c] + 0.02213226017939237 cmp[c] + 0.004208943273821274 cys_L[c] + 0.007273321899982586 damp[c] + 0.0075382189138279215 dcmp[c] + 0.00666421579743664 dgmp[c] + 0.007478065280135641 dtmp[c] + 0.05655593705408501 ergst[c] + 0.28263803985698605 gln_L[c] + 0.28268295307873476 glu_L[c] + 0.5910191708527056 gly[c] + 0.019679843837665793 gmp[c] + 23.09 h2o[c] + 0.06244769956139271 his_L[c] + 0.10496542006278906 ile_L[c] + 0.22548127358598472 leu_L[c] + 0.31872821612051244 lys_L[c] + 0.2449178458968778 mannan[c] + 0.0512642725762443 met_L[c] + 9.305466866982929e-05 pa_SC[c] + 0.0005558973598976862 pc_SC[c] + 0.00037986359702779534 pe_SC[c] + 0.09569863978155774 phe_L[c] + 0.2391830919589953 pro_L[c] + 5.615367936972456e-05 ps_SC[c] + 0.00012032931293512407 ptd1ino_SC[c] + 0.3299633758308356 ser_L[c] + 0.02 so4[c] + 0.24401778262171658 thr_L[c] + 0.007123660982390754 tre[c] + 0.0003754820056461177 triglyc_SC[c] + 0.00249698714087479 trp_L[c] + 0.047845863199927674 tyr_L[c] + 0.022965208419093074 ump[c] + 0.2002424559826347 val_L[c] + 0.004860163520692388 zymst[c] --> 23.09 adp[c] + biomass[c] + 23.09 h[c] + 23.09 pi[c],10.016082967112,8.287581120422,10.016082967108,8.489645445497414,0.0,inf,8.28758112042608,8.4896454455177,8.371294061031927,0.0,inf,8.287581120422445,8.371294061031927,8.437952635147855,0.0,inf,8.287581120422463,8.437952635164388
PGMT,phosphoglucomutase,g1p[c] <=> g6p[c],-9.883821027546,-156.336300615109,-8.178143972497,-8.37754004695017,-2001.2678531138981,2001.2678531138981,-74.74903946731658,-8.17814397249706,-8.26075148736841,-3511.5845005919273,3511.5845005919273,-78.6010088489669,-8.178143972504602,-8.326529837913938,-3402.2934415726213,3402.2934415726213,-80.01623915429433,-8.178143972500804
GALU,UTP glucose 1 phosphate uridylyltransferase,g1p[c] + h[c] + utp[c] <=> ppi[c] + udpg[c],9.883821027546,8.178143972496,304.494457258886,8.37754004695017,-3822.8060100280177,3822.8060100280177,8.17814397249706,207.692873821837,8.26075148736841,-5905.139142552041,5905.139142552041,8.178143969073522,219.36472743150117,8.326529837913938,-6543.20265985323,6543.20265985323,8.178143972500804,223.54511484879424
13GS,1 3 beta glucan synthase,udpg[c] --> 13BDglcn[c] + h[c] + udp[c],9.812469848117,8.119106054231,156.277262696789,8.317062690940114,0.0,8.317062690960398,8.119106054229038,8.317062690960398,8.201117226490846,0.0,8.201117226490846,8.119106054225936,8.201117226490846,8.266420723956015,0.0,8.266420723972548,8.119106054224115,8.266420723972548
ACGAM6PS,N acetylglucosamine 6 phosphate synthase,accoa[c] + gam6p[c] <=> acgam6p[c] + coa[c] + h[c],9.031978648708,7.473306278998,9.187009948713,7.655517296593296,-4315.135550295357,4315.135550295357,7.473306278994811,7.655532212332384,7.5487942212155,-6120.711366791229,6120.711366791229,7.4733062790005,7.548800400623434,7.608903429576204,-8889.04753290216,8889.04753290216,7.473306278990869,7.608914529527557
ACGAMPM,phosphoacetylglucosamine mutase,acgam6p[c] <=> acgam1p[c],9.031978648708,7.473306278998,9.187009948713,7.655517296593296,-539.0876610055429,539.0876610055429,7.473306278994811,7.655532212332384,7.5487942212155,-958.3591273242159,958.3591273242159,7.4733062790005,7.548800400623434,7.608903429576204,-938.5694089998432,938.5694089998432,7.473306278990869,7.608914529527557
GF6PTA,glutamine fructose 6 phosphate transaminase,f6p[c] + gln_L[c] --> gam6p[c] + glu_L[c],9.031978648708,7.473306278998,303.789619564321,7.655517296593296,0.0,3900.600974466635,7.473306278994811,203.56379606202395,7.5487942212155,0.0,6361.3890519278375,7.4733062790005,218.65988974298466,7.608903429576204,0.0,6632.314675257655,7.473306278990869,222.84027715553228
CHTNS,chitin synthase,udpacgal[c] --> chitin[c] + h[c] + udp[c],9.031978648708,7.473306278998,9.187009948713,7.655517296593296,0.0,3598.0424621845027,7.473306278994811,7.655532212332384,7.5487942212155,0.0,5375.581287355775,7.4733062790005,7.548800400623434,7.608903429576204,0.0,5830.967850275757,7.473306278990869,7.608914529527557
UDPACGLP,UDP N acetylglucosamine diphosphorylase,acgam1p[c] + h[c] + utp[c] <=> ppi[c] + udpacgal[c],9.031978648708,7.473306278998,9.187009948714,7.655517296593296,-1515.42967884926,1515.42967884926,7.473306278994811,7.655532212332384,7.5487942212155,-2666.1999473061055,2666.1999473061055,7.4733062790005,7.548800400623434,7.608903429576204,-2706.9221302720503,2706.9221302720503,7.473306278990869,7.608914529527557
PSP_L,phosphoserine phosphatase L serine ,h2o[c] + pser_L[c] --> pi[c] + ser_L[c],8.919077331873,0.0,180.562875161856,7.0384210697992735,0.0,1168.2430252985596,0.0,151.4109778168955,6.940300731797829,0.0,2127.1020169688195,0.0,156.76604287258337,6.995564655076828,0.0,1925.4147150276858,0.0,159.32567515216746
PGCD,phosphoglycerate dehydrogenase,3pg[c] + nad[c] --> 3php[c] + h[c] + nadh[c],8.919077331873,0.0,180.56287516168,7.0384210697992735,0.0,6889.976446304145,0.0,151.41097781753447,6.940300731797829,0.0,12904.541640753003,0.0,156.76604287218166,6.995564655076828,0.0,11175.870161981926,0.0,159.32567515251463
PSERT,phosphoserine transaminase,3php[c] + glu_L[c] --> akg[c] + pser_L[c],8.919077331873,0.0,180.562875161682,7.0384210697992735,0.0,1209.0169180030239,0.0,151.4109778168245,6.940300731797829,0.0,2110.030303558573,0.0,156.76604287258337,6.995564655076828,0.0,1925.2493866132065,0.0,159.3256751523328
AKGDbm,oxoglutarate dehydrogenase dihydrolipoamide S succinyltransferase ,coa[m] + sdhlam[m] --> dhlam[m] + succoa[m],8.53816978486,0.0,86.868806375911,0.0,0.0,2136.8765460140694,0.0,7.4445874056667485,0.0,0.0,3440.7871008612,0.0,7.619259425621529,0.0,0.0,4119.818760413438,0.0,19.365704358205658
AKGDam,oxoglutarate dehydrogenase lipoamide ,akg[m] + h[m] + lpam[m] <=> co2[m] + sdhlam[m],8.53816978486,0.0,86.868806375908,0.0,-2136.8765460140694,2136.8765460140694,0.0,7.4445874056667485,0.0,-3440.7871008612,3440.7871008612,0.0,7.619259425638265,0.0,-4119.818760413438,4119.818760413438,0.0,19.365704358205658
GCC2cm,glycine cleavage complex lipoamide mitochondrial,dhlam[m] + nad[m] --> h[m] + lpam[m] + nadh[m],8.53816978486,0.0,111.457294697056,0.0,0.0,4368.182181848677,0.0,7.444587405859461,0.0,0.0,7570.97015796558,0.0,7.619259426726169,0.0,0.0,7388.857499915623,0.0,19.36570435842058
SUCOASm,Succinate CoA ligase ADP forming ,atp[m] + coa[m] + succ[m] <=> adp[m] + pi[m] + succoa[m],-8.53816978486,-86.868806375919,-0.0,0.0,-4331.668248083485,4331.668248083485,-7.44458740581889,-0.0,0.0,-7313.38812915804,7313.38812915804,-7.619259425621529,-0.0,0.0,-7489.707832748087,7489.707832748087,-19.365704358205658,-0.0
ALATA_L,L alanine transaminase,akg[c] + ala_L[c] <=> glu_L[c] + pyr[c],-8.510566223156,-131.816555509272,39.624334651367,-5.588189377676465,-1548.3936468317252,1548.3936468317252,-15.745819907612848,35.30935047807155,-5.510286247947991,-2498.830207989966,2498.830207989966,-14.253528432190276,34.51555833787291,-5.554163314213426,-3585.146667986894,3585.146667986894,-26.938850508385595,34.9626426916254
GLUt2m,L glutamate reversible transport via proton symport mitochondrial,glu_L[m] + h[m] <=> glu_L[c] + h[c],8.057979661686,-92.653552216883,237.778035090724,6.829954440581221,-inf,inf,-13.274384366704663,230.06537316008522,9.37127338845699,-inf,inf,-13.449056386507158,223.9816543330421,9.445894554022503,-inf,inf,-25.19550131950172,228.60920046102723
GHMT2r,glycine hydroxymethyltransferase reversible,ser_L[c] + thf[c] <=> gly[c] + h2o[c] + mlthf[c],4.553459698695,-789.48931762489,36.101353669687,3.338117669802118,-2123.488103633499,2123.488103633499,-2123.488103633499,5.261839828149034,3.2915820574972883,-3506.5634084124426,3506.5634084124426,-3506.5634084124426,4.437751857833592,3.317792123226924,-3266.3934848705126,3266.3934848705126,-3266.3934848705126,4.824988017380291
HSDxi,homoserine dehydrogenase NADH irreversible,aspsa[c] + h[c] + nadh[c] --> hom_L[c] + nad[c],4.008911919589,0.0,72.399673510241,0.0,0.0,2610.9491193988124,0.0,26.642135383334036,0.0,0.0,4541.410506604135,0.0,27.338772561059937,0.0,0.0,4481.392002879998,0.0,37.68550887774189
ASPKi,aspartate kinase irreversible,asp_L[c] + atp[c] --> 4pasp[c] + adp[c],4.008911919589,3.317083419467,72.399673510042,5.5447381171896515,0.0,1148.3632169152884,3.3170834194636662,26.64213538313118,5.46744072740798,0.0,2004.0852585714567,4.233680698964037,27.338772563419848,5.510976625282685,0.0,1649.316262847003,3.3170834194685574,37.68550887752696
ASADi,aspartate semialdehyde dehydrogenase irreversible,4pasp[c] + h[c] + nadph[c] --> aspsa[c] + nadp[c] + pi[c],4.008911919589,3.317083419467,72.399673510041,5.5447381171896515,0.0,3408.575716980673,3.3170834194636662,26.64213538334418,5.46744072740798,0.0,5954.345845910986,4.2336806969388645,27.338772563369638,5.510976625282685,0.0,5493.201899494237,3.3170834194685574,37.68550887760963
DPMVD,diphosphomevalonate decarboxylase,5dpmev[c] + atp[c] --> adp[c] + co2[c] + ipdp[c] + pi[c],3.690892553241,3.053945493681,13.924919815616,3.128405511152283,0.0,1238.6337753903463,3.0539454936756223,5.535474628945205,3.0847934279567064,0.0,2150.3664107337627,3.0539454936793153,5.5936986355531575,3.109356886105082,0.0,1996.1752764248909,3.053945493685533,7.7690516242037795
HMGCOAR,Hydroxymethylglutaryl CoA reductase,coa[c] + mev_R[c] + 2.0 nadp[c] <=> 2.0 h[c] + hmgcoa[c] + 2.0 nadph[c],-3.690892553241,-13.92491981564,-3.053945493681,-3.128405511152283,-1246.3422725185535,1246.3422725185535,-5.535474628945205,-3.0539454936756223,-3.0847934279567064,-2015.6337705842707,2015.6337705842707,-5.593698635519685,-3.0539454936793153,-3.109356886105082,-1873.8322497100971,1873.8322497100971,-7.769051624187246,-3.053945493685533
MEVK1,mevalonate kinase atp ,atp[c] + mev_R[c] --> 5pmev[c] + adp[c] + h[c],3.690892553241,0.0,13.924919815616,3.128405511152283,0.0,268.78312354932996,0.0,5.535474628945205,3.0847934279567064,0.0,513.8250997005489,0.0,5.593698635536421,3.109356886105082,0.0,517.3126089062021,0.0,7.7690516242037795
PMEVK,phosphomevalonate kinase,5pmev[c] + atp[c] --> 5dpmev[c] + adp[c],3.690892553241,3.053945493681,13.924919815608,3.128405511152283,0.0,423.25734889485057,3.0539454936756223,5.535474628935062,3.0847934279567064,0.0,684.7096035423275,3.0539454936793153,5.593698635519685,3.109356886105082,0.0,697.0245954453652,3.053945493685533,7.7690516242037795
FAS100COA,fatty acyl CoA synthase n C100CoA ,3.0 h[c] + malcoa[c] + 2.0 nadph[c] + occoa[c] --> co2[c] + coa[c] + dcacoa[c] + h2o[c] + 2.0 nadp[c],3.542843355682,0.20961356242,15.907333309198,3.002918811426921,0.0,6011.613484063694,0.2096135624174664,13.655522630669035,2.9610560974743887,0.0,8012.491530281556,0.20961356241307222,13.409532965076863,2.9846342654328093,0.0,8661.886291407394,0.20961356242482054,13.639361935676074
FAS80COA_L,fatty acyl CoA synthase n C80CoA lumped reaction,accoa[c] + 9.0 h[c] + 3.0 malcoa[c] + 6.0 nadph[c] --> 3.0 co2[c] + 3.0 coa[c] + 3.0 h2o[c] + 6.0 nadp[c] + occoa[c],3.542843355682,0.20961356242,15.907333309199,3.002918811426921,0.0,6011.613484063694,0.2096135624174664,13.655522630760318,2.9610560974743887,0.0,8012.491530281556,0.20961356241307222,13.409532965076863,2.9846342654328093,0.0,8661.886291407394,0.20961356242482054,13.639361935742205
HSK,homoserine kinase,atp[c] + hom_L[c] --> adp[c] + h[c] + phom[c],3.495444712216,2.892226601912,72.304200067921,5.109522619005263,0.0,1350.6098389369351,2.892226601910998,26.613811595272697,5.038292426845659,0.0,2046.7645420970725,3.8088238814508553,27.310448773220145,5.07841112139993,0.0,1961.1256525552474,2.8922266019120326,37.6435477105654
THRS,threonine synthase,h2o[c] + phom[c] --> pi[c] + thr_L[c],3.495444712216,2.892226601912,72.304200068054,5.109522619005263,0.0,1854.096414521416,2.892226601910998,26.613811595698696,5.038292426845659,0.0,3120.106680331476,3.8088238814508553,27.31044877323688,5.07841112139993,0.0,2969.298324050939,2.8922266019120326,37.643547710482736
FAS120COA,fatty acyl CoA synthase n C120CoA ,dcacoa[c] + 3.0 h[c] + malcoa[c] + 2.0 nadph[c] --> co2[c] + coa[c] + ddcacoa[c] + h2o[c] + 2.0 nadp[c],3.479505976653,0.157210171815,15.854926228667,2.6320677359926496,0.0,6011.613484063694,0.1572101718130998,13.603115550149091,2.5544365374236913,0.0,8012.491530281556,0.15721017181398844,13.357125884544086,2.5945464947288603,0.0,8661.886291407394,0.157210171810349,13.586954855146319
NDPK1,nucleoside diphosphate kinase ATPGDP ,atp[c] + gdp[c] --> adp[c] + gtp[c],3.366118041513,2.785218175766,312.746223070569,2.853126196649044,0.0,25493.4199892943,2.7852181757405376,215.86801650412218,2.8133516926827764,0.0,38078.28939181494,2.7852181757335206,229.12253497687897,2.835753726558009,0.0,43322.327073366374,2.7852181757822003,233.5161050838163
FAS140COA,fatty acyl CoA synthase n C140CoA ,ddcacoa[c] + 3.0 h[c] + malcoa[c] + 2.0 nadph[c] --> co2[c] + coa[c] + h2o[c] + 2.0 nadp[c] + tdcoa[c],3.289493839564,0.0,15.697704987074,1.5195145097101217,0.0,6011.613484063694,0.0,13.445894308558833,1.3345778572715994,0.0,8012.491530281556,0.0,13.19990464294575,1.4242831826335454,0.0,8661.886291407394,0.0,13.429733613623183
SACCD1,saccharopine dehydrogenase NADP L glutamate forming ,L2aadp6sa[c] + glu_L[c] + h[c] + nadph[c] <=> h2o[c] + nadp[c] + saccrp_L[c],3.192408256623,2.641485946466,15.485501583708,2.7058895483395315,-8168.674121242411,8168.674121242411,2.6414859464630522,5.123015081793492,2.6681676227005315,-15925.39806567001,15925.39806567001,2.6414859464710156,5.181239088294647,2.689413591100548,-13575.446769736676,13575.446769736676,2.6414859464574705,7.670227989480423
OXAGm,non enzymatic reaction,h[m] + oxag[m] <=> 2oxoadp[m] + co2[m],3.192408256623,2.641485946466,15.485501583716,2.7058895483395315,-inf,inf,2.6414859464630522,5.123015081712349,2.6681676227005315,-inf,inf,2.6414859464710156,5.181239088311385,2.689413591100548,-inf,inf,2.6414859464574705,7.670227989447358
HACNHm,homoacontinate hydratase mitochondrial,b124tc[m] + h2o[m] <=> hicit[m],3.192408256623,2.641485946466,15.48550158374,2.7058895483395315,-2213.2515241395963,2213.2515241395963,2.6414859464630522,5.123015081712349,2.6681676227005315,-3803.1425864806424,3803.1425864806424,2.6414859464710156,5.181239088311385,2.689413591100548,-2988.1457633015966,2988.1457633015966,2.6414859464574705,7.670227989447358
AASAD2,L aminoadipate semialdehyde dehydrogenase NADH ,L2aadp[c] + atp[c] + h[c] + nadh[c] --> L2aadp6sa[c] + amp[c] + nad[c] + ppi[c],3.192408256623,0.0,15.48550158374,0.0,0.0,1693.942243923532,0.0,5.123015081702206,0.0,0.0,2861.018323870092,0.0,5.181239088311385,0.0,0.0,2448.348490026189,0.0,7.670227989447358
AATA,2 aminoadipate transaminase,2oxoadp[c] + glu_L[c] <=> L2aadp[c] + akg[c],3.192408256623,2.641485946466,15.48550158374,2.7058895483395315,-inf,inf,2.6414859464630522,5.123015081712349,2.6681676227005315,-inf,inf,2.6414859464710156,5.181239088311385,2.689413591100548,-inf,inf,2.6414859464574705,7.670227989447358
HCITSm,homocitrate synthase,accoa[m] + akg[m] + h2o[m] --> coa[m] + h[m] + hcit[m],3.192408256623,2.641485946466,15.485501583718,2.7058895483395315,0.0,7179.247943799501,2.6414859464630522,5.123015081712349,2.6681676227005315,0.0,12732.318178996697,2.6414859464710156,5.181239088361595,2.689413591100548,0.0,10384.277713454316,2.6414859464574705,7.670227989447358
MCITDm,2 methylcitrate dehydratase mitochondrial,hcit[m] <=> b124tc[m] + h2o[m],3.192408256623,2.641485946466,15.485501583716,2.7058895483395315,-6549.281158756146,6549.281158756146,2.6414859464630522,5.123015081712349,2.6681676227005315,-12150.038855915847,12150.038855915847,2.6414859464710156,5.181239088311385,2.689413591100548,-10231.348930060823,10231.348930060823,2.6414859464574705,7.670227989447358
2OXOADPtim,2 oxoadipate transport out of mitochondria via diffusion,2oxoadp[m] --> 2oxoadp[c],3.192408256623,2.641485946466,15.485501583731,2.7058895483395315,0.0,inf,2.6414859464630522,5.123015081712349,2.6681676227005315,0.0,inf,2.6414859464710156,5.181239088344859,2.689413591100548,0.0,inf,2.6414859464574705,7.670227989397759
SACCD2,saccharopine dehydrogenase NAD L lysine forming ,h2o[c] + nad[c] + saccrp_L[c] <=> akg[c] + h[c] + lys_L[c] + nadh[c],3.192408256623,2.641485946466,15.485501583707,2.7058895483395315,-4103.6590172386195,4103.6590172386195,2.6414859464630522,5.1230150817224915,2.6681676227005315,-7320.75239768795,7320.75239768795,2.6414859464710156,5.181239088328121,2.689413591100548,-6299.839233739479,6299.839233739479,2.6414859464574705,7.670227989480423
HICITDm,homoisocitrate dehydrogenase,hicit[m] + nad[m] <=> h[m] + nadh[m] + oxag[m],3.192408256623,2.641485946466,15.48550158374,2.7058895483395315,-3915.916541129257,3915.916541129257,2.6414859464630522,5.123015081712349,2.6681676227005315,-6957.727433111243,6957.727433111243,2.6414859464710156,5.181239088311385,2.689413591100548,-6474.09538260082,6474.09538260082,2.6414859464574705,7.670227989447358
FAS160COA,fatty acyl CoA synthase n C160CoA ,3.0 h[c] + malcoa[c] + 2.0 nadph[c] + tdcoa[c] --> co2[c] + coa[c] + h2o[c] + 2.0 nadp[c] + pmtcoa[c],2.972806944417,0.0,13.693611878425,0.0,0.0,6011.613484063694,0.0,11.780708631966611,0.0,0.0,8012.491530281556,0.0,11.557828457011368,0.0,0.0,8661.886291407394,0.0,11.757387270579795
FUM,fumarase,fum[c] + h2o[c] <=> mal_L[c],2.921988466692,-33.055530990584,233.607856676531,2.4766813693547554,-2981.3626919279263,2981.3626919279263,-5.026854193096777,205.5288783925108,2.442154760294643,-4895.732244736402,4895.732244736402,-5.201526212848824,214.65615456370068,2.4616010434090554,-4985.808995456802,4985.808995456802,-11.650034091009474,219.77541912365865
METS,methionine synthase,5mthf[c] + hcys_L[c] --> h[c] + met_L[c] + thf[c],2.750310388569,2.275682073166,13.229126366031,2.331166798502406,0.0,41396.150992379546,2.27568207316929,8.355588487269014,2.2986687607732152,0.0,76741.87076201843,2.275682073172847,7.942207258555566,2.3169724998240167,0.0,62820.16830658593,2.2756820731663137,8.678223154883947
MTHFR3,5 10 methylenetetrahydrofolatereductase NADPH ,2.0 h[c] + mlthf[c] + nadph[c] --> 5mthf[c] + nadp[c],2.750310388569,2.275682073166,13.229126366031,2.331166798502406,0.0,2759.946254679554,2.27568207316929,8.355588487279157,2.2986687607732152,0.0,4936.235721650908,2.275682073172847,7.942207258538828,2.3169724998240167,0.0,4420.220489522601,2.2756820731663137,8.678223154883947
