reaction_id,reaction_name,full_reaction,Oleic Acid MFA-Constrained GSM flux,Oleic Acid MFA-Constrained GSM LB,Oleic Acid MFA-Constrained GSM UB
INSK,insosine kinase,atp[c] + ins[c] --> adp[c] + h[c] + imp[c],0.0,0.0,0.9133438742400001
ASPCTn,aspartate carbamoyltransferase nuclear,asp_L[n] + cbp[n] --> cbasp[n] + h[n] + pi[n],1.91134400604,1.9109560875199998,1.9603260266700002
INSt2,inosine transport in via proton symport,h[e] + ins[e] --> h[c] + ins[c],0.0,0.0,-0.0
IPCS124_SC,Inositol phosphorylceramide synthase ceramide 1 24C yeast specific,cer1_24[c] + 0.01 ptd1ino_SC[c] --> 0.01 12dgr_SC[c] + 0.01 ipc124_SC[c],0.0,0.0,-0.0
IPCS126_SC,Inositol phosphorylceramide synthase ceramide 1 26C yeast specific,cer1_26[c] + 0.01 ptd1ino_SC[c] --> 0.01 12dgr_SC[c] + 0.01 ipc126_SC[c],0.0,0.0,-0.0
IPCS224_SC,Inositol phosphorylceramide synthase ceramide 2 24C yeast specific,cer2_24[c] + 0.01 ptd1ino_SC[c] --> 0.01 12dgr_SC[c] + 0.01 ipc224_SC[c],0.0,0.0,-0.0
IPCS226_SC,Inositol phosphoryceramide synthase ceramide 2 26C yeast specific,cer2_26[c] + 0.01 ptd1ino_SC[c] --> 0.01 12dgr_SC[c] + 0.01 ipc226_SC[c],0.0,0.0,-0.0
IPCS324_SC,Inositol phosphorylceramide synthase ceramide 3 24C yeast specific,cer3_24[c] + 0.01 ptd1ino_SC[c] --> 0.01 12dgr_SC[c] + 0.01 ipc324_SC[c],0.0,0.0,-0.0
IPCS326_SC,Inositol phosphorylceramide synthase ceramide 3 26C yeast specific,cer3_26[c] + 0.01 ptd1ino_SC[c] --> 0.01 12dgr_SC[c] + 0.01 ipc326_SC[c],0.0,0.0,-0.0
IPDDI,isopentenyl diphosphate D isomerase,ipdp[c] <=> dmpp[c],5.207652019559999,5.20659509593,5.2185050405
DHORD4,dihydoorotic acid ubiquinone 6 ,dhor_S[c] + q6[m] <=> orot[c] + q6h2[m],1.91134400604,1.0990948659700002,1.9603260266700002
DHORTSn,dihydroorotase nuclear,dhor_S[n] + h2o[n] <=> cbasp[n] + h[n],-1.91134400604,-1.96032602666,-1.9109560875199998
OMPDC,orotidine 5 phosphate decarboxylase,h[c] + orot5p[c] --> co2[c] + ump[c],1.91134400604,1.9109560875199998,1.9603260266700002
IPPS,2 isopropylmalate synthase,3mob[c] + accoa[c] + h2o[c] --> 3c3hmp[c] + coa[c] + h[c],0.0,0.0,0.52191078528
ORPT,orotate phosphoribosyltransferase,orot5p[c] + ppi[c] <=> orot[c] + prpp[c],-1.91134400604,-1.9603260266700002,-1.9109560875199998
ITCOALm,Itaconate CoA ligase ADP forming mitochondrial,atp[m] + coa[m] + itacon[m] <=> adp[m] + itaccoa[m] + pi[m],0.0,0.0,-0.0
TMDS,thymidylate synthase,dump[c] + mlthf[c] --> dhf[c] + dtmp[c],0.23776847369999998,0.23772021719,0.28709015634
ACS,acetyl CoA synthetase,ac[c] + atp[c] + coa[c] --> accoa[c] + amp[c] + ppi[c],0.86649430448,0.13564334497,1.53056853471
KYN,kynureninase,Lkynr[c] + h2o[c] --> ala_L[c] + anth[c] + h[c],0.0,0.0,0.1074522205
KYN3OX,kynurenine 3 monooxygenase,Lkynr[c] + h[c] + nadph[c] + o2[c] --> h2o[c] + hLkynr[c] + nadp[c],0.0,0.0,-0.0
Kt2r,potassium reversible transport via proton symport,h[e] + k[e] <=> h[c] + k[c],0.0,0.0,-0.0
HCITSm,homocitrate synthase,accoa[m] + akg[m] + h2o[m] --> coa[m] + h[m] + hcit[m],4.97855009329,4.97753966724,5.02378492669
LEUTAm,leucine transaminase mitochondrial,akg[m] + leu_L[m] <=> 4mop[m] + glu_L[m],0.0,0.0,-0.0
LEUTRS,Leucyl tRNA synthetase,atp[c] + leu_L[c] + trnaleu[c] --> amp[c] + leutrna[c] + ppi[c],0.0,0.0,-0.0
LEUTRSm,leucyl tRNA synthetase mitochondrial,atp[m] + leu_L[m] + trnaleu[m] --> amp[m] + leutrna[m] + ppi[m],0.0,0.0,-0.0
LEUt2r,L leucine reversible transport via proton symport,h[e] + leu_L[e] <=> h[c] + leu_L[c],0.0,-0.044016572250000004,-0.0
LGTHL,lactoylglutathione lyase,gthrd[c] + mthgxl[c] --> lgt_S[c],0.0,0.0,-0.0
C14STR,C 14 sterol reductase,44mctr[c] + h[c] + nadph[c] --> 44mzym[c] + nadp[c],2.6038260097799997,2.60329754796,2.60925252025
C24STRer,C s24 sterol reductase endoplamic reticular,ergtetrol[r] + h[r] + nadph[r] --> ergst[r] + nadp[r],2.39777222147,2.39728557948,2.40290183697
LPP_SC,lipid phosphate phosphatase yeast specific,0.01 dagpy_SC[c] + h2o[c] --> h[c] + 0.01 pa_SC[c] + pi[c],0.0,0.0,0.9133438742400001
LYSTRS,Lysyl tRNA synthetase,atp[c] + lys_L[c] + trnalys[c] --> amp[c] + lystrna[c] + ppi[c],0.0,0.0,-0.0
LYSTRSm,Lysyl tRNA synthetase mitochondrial,atp[m] + lys_L[m] + trnalys[m] --> amp[m] + lystrna[m] + ppi[m],0.0,0.0,-0.0
LYSt2m,Lysine mitochondrial transport via proton symport,h[c] + lys_L[c] <=> h[m] + lys_L[m],0.0,0.0,-0.0
LYSt2r,L lysine reversible transport via proton symport,h[e] + lys_L[e] <=> h[c] + lys_L[c],0.0,-0.046245259659999996,-0.0
L_LACDm,L Lactate dehydrogenase mitochondrial,2.0 ficytc[m] + lac_L[m] --> 2.0 focytc[m] + pyr[m],0.0,0.0,-0.0
L_LACt2r,L lactate reversible transport via proton symport,h[e] + lac_L[e] <=> h[c] + lac_L[c],0.0,0.0,-0.0
M1PD,mannitol 1 phosphate 5 dehydrogenase,mnl1p[c] + nad[c] <=> f6p[c] + h[c] + nadh[c],0.0,0.0,-0.0
MACACI,maleylacetoacetate isomerase,4mlacac[c] --> 4fumacac[c],0.0,0.0,0.06192161887
MALOAAtp,malateoxaloacetate shuttle,mal_L[x] + oaa[c] <=> mal_L[c] + oaa[x],1103.31125459231,1102.54312108579,1104.5727741487499
MALSp,malate synthase,accoa[x] + glx[x] + h2o[x] --> coa[x] + h[x] + mal_L[x],0.0,0.0,-0.0
MALT,alpha glucosidase,h2o[c] + malt[c] --> 2.0 glc_D[c],0.0,0.0,-0.0
MALTt2,maltose transport in via proton symport,h[e] + malt[e] --> h[c] + malt[c],0.0,0.0,-0.0
MALt2r,L malate reversible transport via proton symport,h[e] + mal_L[e] --> h[c] + mal_L[c],0.0,0.0,-0.0
MALtm,malate transport mitochondrial,mal_L[c] + pi[m] <=> mal_L[m] + pi[c],0.0,-386.02483952861,63.31605012536001
C3STDH1,C 3 sterol dehydrogenase 4 methylzymosterol ,4mzym_int1[c] + nad[c] --> 4mzym_int2[c] + co2[c] + h[c] + nadh[c],2.6038260097799997,2.60329754796,2.60925252027
C3STDH2,C 3 sterol dehydrogenase zymosterol ,nad[c] + zym_int1[c] --> co2[c] + h[c] + nadh[c] + zym_int2[c],2.6038260097799997,2.60329754796,2.60925252022
C3STKR1,C 3 sterol keto reductase 4 methylzymosterol ,4mzym_int2[c] + h[c] + nadph[c] --> 4mzym[c] + nadp[c],2.6038260097799997,2.60329754796,2.60925252022
MANt2,D mannose transport in via proton symport,h[e] + man[e] --> h[c] + man[c],0.0,0.0,-0.0
C3STKR2,C 3 sterol keto reductase zymosterol ,h[c] + nadph[c] + zym_int2[c] --> nadp[c] + zymst[c],2.6038260097799997,2.60329754796,2.60925252022
MCOATA,Malonyl CoA ACP transacylase,ACP[c] + malcoa[c] <=> coa[c] + malACP[c],0.0,0.0,-0.0
MCOATAm,Malonyl CoA ACP transacylase mitochondrial,ACP[m] + malcoa[m] <=> coa[m] + malACP[m],0.0,0.0,-0.0
C4STMO1,C 4 sterol methyl oxidase 4 4 dimethylzymosterol ,44mzym[c] + 3.0 h[c] + 3.0 nadph[c] + 3.0 o2[c] --> 4mzym_int1[c] + 4.0 h2o[c] + 3.0 nadp[c],2.6038260097799997,2.60329754796,2.60925252022
C4STMO2,C 4 sterol methyl oxidase 4 methylzymosterol ,4mzym[c] + 3.0 h[c] + 3.0 nadph[c] + 3.0 o2[c] --> 4.0 h2o[c] + 3.0 nadp[c] + zym_int1[c],2.6038260097799997,2.60329754796,2.60925252022
MDHp,malate dehydrogenase peroxisomal,mal_L[x] + nad[x] <=> h[x] + nadh[x] + oaa[x],-753.8652700803,-754.08483676674,-753.86527008031
ME1m,malic enzyme NAD mitochondrial,mal_L[m] + nad[m] --> co2[m] + nadh[m] + pyr[m],0.0,0.0,1.21779182703
ME2m,malic enzyme NADP mitochondrial,mal_L[m] + nadp[m] --> co2[m] + nadph[m] + pyr[m],6.41070813701,2.5709805041400005,7.79008833378
MELIBt2,melibiose transport in via symport,h[e] + melib[e] --> h[c] + melib[c],0.0,0.0,-0.0
METAT,methionine adenosyltransferase,atp[c] + h2o[c] + met_L[c] --> amet[c] + pi[c] + ppi[c],9.46819833574,9.46627670915,9.77072466587
METB1,metb1,achms[c] + cys_L[c] --> ac[c] + cyst_L[c] + h[c],0.0,0.0,0.45667193508
CHLSTI,cholestenol delta isomerase lumped reaction,amet[c] + o2[c] + zymst[c] --> ahcys[c] + ergtetrol[c] + 2.0 h2o[c] + h[c],2.39777222147,1.9913549705200002,2.40290183694
METTRS,Methionyl tRNA synthetase,atp[c] + met_L[c] + trnamet[c] --> amp[c] + mettrna[c] + ppi[c],0.0,0.0,-0.0
METTRSm,methionyl tRNA synthetase mitochondrial,atp[m] + met_L[m] + trnamet[m] --> amp[m] + mettrna[m] + ppi[m],0.0,0.0,-0.0
METt2m,methionine mitochondrial transport via proton symport,h[m] + met_L[m] <=> h[c] + met_L[c],0.0,0.0,-0.0
METt2r,L methionine reversible transport via proton symport,h[e] + met_L[e] <=> h[c] + met_L[c],0.0,-0.03430399512,-0.0
MEVK1,mevalonate kinase atp ,atp[c] + mev_R[c] --> 5pmev[c] + adp[c] + h[c],15.62295605868,0.0,15.65551512133
MEVK2,mevalonate kinase ctp ,ctp[c] + mev_R[c] --> 5pmev[c] + cdp[c] + h[c],0.0,0.0,15.65551512133
MEVK3,mevalonate kinase gtp ,gtp[c] + mev_R[c] --> 5pmev[c] + gdp[c] + h[c],0.0,0.0,15.65551512133
DPMVD,diphosphomevalonate decarboxylase,5dpmev[c] + atp[c] --> adp[c] + co2[c] + ipdp[c] + pi[c],15.62295605868,15.61978528778,15.65551512133
LNS14DM,cytochrome P450 lanosterol 14 alpha demethylase NADP ,2.0 h[c] + lanost[c] + 3.0 nadph[c] + 3.0 o2[c] --> 44mctr[c] + for[c] + 4.0 h2o[c] + 3.0 nadp[c],2.6038260097799997,2.60329754796,2.60925252022
MHPGLUT,5 methyltetrahydropteroyltriglutamate homocysteine S methyltransferase,hcys_L[c] + mhpglu[c] --> hpglu[c] + met_L[c],0.0,0.0,-0.0
MI1PP,myo inositol 1 phosphatase,h2o[c] + mi1p_D[c] --> inost[c] + pi[c],0.51015383886,0.51005030013,0.51015383886
MI1PS,myo Inositol 1 phosphate synthase,g6p[c] --> mi1p_D[c],0.51015383886,0.51005030013,0.51015383886
MIP2CS124_SC,mannose inositol P 2 ceramide synthase ceramide 1 24C yeast specific,0.01 mipc124_SC[c] + 0.01 ptd1ino_SC[c] <=> 0.01 12dgr_SC[c] + 0.01 mip2c124_SC[c],0.0,0.0,-0.0
MIP2CS126_SC,mannose inositol P 2 ceramide synthase ceramide 1 26C yeast specific,0.01 mipc126_SC[c] + 0.01 ptd1ino_SC[c] <=> 0.01 12dgr_SC[c] + 0.01 mip2c126_SC[c],0.0,0.0,-0.0
MIP2CS226_SC,mannose inositol P 2 ceramide synthase ceramide 2 24C yeast specific,0.01 mipc226_SC[c] + 0.01 ptd1ino_SC[c] <=> 0.01 12dgr_SC[c] + 0.01 mip2c226_SC[c],0.0,0.0,-0.0
MIP2CS324_SC,mannose inositol P 2 ceramide synthase ceramide 3 24C yeast specific,0.01 mipc324_SC[c] + 0.01 ptd1ino_SC[c] <=> 0.01 12dgr_SC[c] + 0.01 mip2c324_SC[c],0.0,0.0,-0.0
MIP2CS326_SC,mannose inositol P 2 ceramide synthase ceramide 3 26C yeast specific,0.01 mipc326_SC[c] + 0.01 ptd1ino_SC[c] <=> 0.01 12dgr_SC[c] + 0.01 mip2c326_SC[c],0.0,0.0,-0.0
MLTHFtm,5 10 Methylenetetrahydrofolate transport diffusion mitochondrial,mlthf[c] <=> mlthf[m],-37.66940803298,-6566.76731501452,-35.87927689492
MMETt2,S methylmethionine permease,h[e] + mmet[e] --> h[c] + mmet[c],0.0,0.0,-0.0
MOHMT,3 methyl 2 oxobutanoate hydroxymethyltransferase,3mob[c] + h2o[c] + mlthf[c] --> 2dhp[c] + thf[c],0.0,0.0,0.028102888309999997
LNSTLS,lanosterol synthase,Ssq23epx[c] --> lanost[c],2.6038260097799997,2.60329754796,2.60925252022
MEVK4,mevalonate kinase utp ,mev_R[c] + utp[c] --> 5pmev[c] + h[c] + udp[c],0.0,0.0,15.65551512133
PMEVK,phosphomevalonate kinase,5pmev[c] + atp[c] --> 5dpmev[c] + adp[c],15.62295605868,15.61978528778,15.65551512133
NABTNO,N4 AcetylaminobutanalNAD oxidoreductase,h2o[c] + n4abutn[c] + nad[c] --> 4aabutn[c] + 2.0 h[c] + nadh[c],0.0,0.0,-0.0
NADDPp,NAD diphosphatase peroxisomal,h2o[x] + nad[x] --> amp[x] + 2.0 h[x] + nmn[x],0.0,0.0,-0.0
SQLEr,Squalene epoxidase endoplasmic reticular NADP ,h[r] + nadph[r] + o2[r] + sql[r] --> Ssq23epx[r] + h2o[r] + nadp[r],2.6038260097799997,2.60329754796,2.60925252022
NADH2_u6m,NADH dehydrogenase mitochondrial,h[m] + nadh[m] + q6[m] --> nad[m] + q6h2[m],481.18620835135,479.6324778605,561.0681719240599
NADK,NAD kinase,atp[c] + nad[c] --> adp[c] + h[c] + nadp[c],0.0,0.0,0.91334387028
NADKm,NAD kinase mitochondrial,atp[m] + nad[m] --> adp[m] + h[m] + nadp[m],0.0,0.0,1.21779182703
NADN,NAD nucleosidase,h2o[c] + nad[c] --> adprib[c] + h[c] + ncam[c],0.0,0.0,-0.0
NADNm,NAD nucleosidase mitochondrial,h2o[m] + nad[m] --> adprib[m] + h[m] + ncam[m],0.0,0.0,-0.0
NADPPPS,NADP phosphatase,h2o[c] + nadp[c] --> nad[c] + pi[c],0.0,0.0,0.9133438702700001
NADPPPSm,NADP phosphatase,h2o[m] + nadp[m] --> nad[m] + pi[m],0.0,0.0,1.21779182703
NADS1,NAD synthase nh3 ,atp[c] + dnad[c] + nh4[c] --> amp[c] + h[c] + nad[c] + ppi[c],0.0,0.0,-0.0
NADS1m,NAD synthase nh3 mitochondrial,atp[m] + dnad[m] + nh4[m] --> amp[m] + h[m] + nad[m] + ppi[m],0.0,0.0,-0.0
NAPRT,NAPRTase,h[c] + nac[c] + prpp[c] --> nicrnt[c] + ppi[c],0.0,0.0,-0.0
NAPRTm,NAPRTase mitochondrial,h[m] + nac[m] + prpp[m] --> nicrnt[m] + ppi[m],0.0,0.0,-0.0
NAt3_1,sodium proton antiporter HNA is 11 ,h[e] + na1[c] <=> h[c] + na1[e],0.0,0.0,-0.0
NDP3,nucleoside diphosphatase GDP ,gdp[c] + h2o[c] --> gmp[c] + h[c] + pi[c],0.0,0.0,0.9133438704999999
NDP3g,nucleoside diphosphatase GDP Golgi,gdp[g] + h2o[g] --> gmp[g] + h[g] + pi[g],0.0,0.0,-0.0
NDP4,nucleoside diphosphatase dGDP ,dgdp[c] + h2o[c] --> dgmp[c] + h[c] + pi[c],0.0,0.0,0.9133438704999999
NDPK1,nucleoside diphosphate kinase ATPGDP ,atp[c] + gdp[c] --> adp[c] + gtp[c],7.3111153236,7.3096314897,152.38653592332
NDPK2,nucleoside diphosphate kinase ATPUDP ,atp[c] + udp[c] --> adp[c] + utp[c],42.519783594589995,42.51115395419,59.04428311247
NDPK3,nucleoside diphosphate kinase ATPCDP ,atp[c] + cdp[c] --> adp[c] + ctp[c],4.01181674388,3.31565425834,19.66657167457
NDPK4,nucleoside diphosphate kinase ATPdTDP ,atp[c] + dtdp[c] --> adp[c] + dttp[c],0.0,0.0,0.023196034770000002
NDPK5,nucleoside diphosphate kinase ATPdGDP ,atp[c] + dgdp[c] --> adp[c] + dgtp[c],0.0,0.0,0.9133438692
NDPK6,nucleoside diphosphate kinase ATPdUDP ,atp[c] + dudp[c] --> adp[c] + dutp[c],0.0,0.0,0.4566719346
NDPK7,nucleoside diphosphate kinase ATPdCDP ,atp[c] + dcdp[c] --> adp[c] + dctp[c],0.0,0.0,0.4566719346
NDPK8,nucleoside diphosphate kinase ATPdADP ,atp[c] + dadp[c] --> adp[c] + datp[c],0.0,0.0,1.12519262519
NDPK9,nucleoside diphosphate kinase ATPIDP ,atp[c] + idp[c] --> adp[c] + itp[c],0.0,0.0,129.45711914464002
SQLS,Squalene synthase,2.0 frdp[c] + h[c] + nadph[c] --> nadp[c] + 2.0 ppi[c] + sql[c],2.6038260097799997,2.60329754796,2.6092525202099996
AASAD2,L aminoadipate semialdehyde dehydrogenase NADH ,L2aadp[c] + atp[c] + h[c] + nadh[c] --> L2aadp6sa[c] + amp[c] + nad[c] + ppi[c],4.97855009329,0.0,5.02378492644
NH4tp,ammonia peroxisomal transport,nh4[c] <=> nh4[x],-127.60641287598,-128.23190578294,-127.2170792616
NMNAT,nicotinamide nucleotide adenylyltransferase,atp[c] + h[c] + nmn[c] --> nad[c] + ppi[c],0.0,0.0,-0.0
NMNATm,nicotinamide nucleotide adenylyltransferase mitochondrial,atp[m] + h[m] + nmn[m] --> nad[m] + ppi[m],0.0,0.0,-0.0
NMNTP,nmntp,h[e] + nmn[e] --> h[c] + nmn[c],0.0,0.0,-0.0
NMNt2m,NMN mitochondrial transport via proton symport,h[c] + nmn[c] <=> h[m] + nmn[m],0.0,0.0,-0.0
NMNt2p,NMN peroxisomal transport via proton symport,h[c] + nmn[c] <=> h[x] + nmn[x],0.0,0.0,-0.0
NNAMr,nicotinamidase reversible,h2o[c] + ncam[c] <=> nac[c] + nh4[c],0.0,0.0,-0.0
NNAMrm,nicotinamidase reversible mitochondrial,h2o[m] + ncam[m] <=> nac[m] + nh4[m],0.0,0.0,-0.0
NNAT,nicotinate nucleotide adenylyltransferase,atp[c] + h[c] + nicrnt[c] --> dnad[c] + ppi[c],0.0,0.0,-0.0
NNATm,nicotinate nucleotide adenylyltransferase mitochondrial,atp[m] + h[m] + nicrnt[m] --> dnad[m] + ppi[m],0.0,0.0,-0.0
NNDPR,nicotinate nucleotide diphosphorylase carboxylating ,2.0 h[c] + prpp[c] + quln[c] --> co2[c] + nicrnt[c] + ppi[c],0.0,0.0,-0.0
NNDPRm,nicotinate nucleotide diphosphorylase carboxylating mitochondrial,2.0 h[m] + prpp[m] + quln[m] --> co2[m] + nicrnt[m] + ppi[m],0.0,0.0,-0.0
NTD1,5 nucleotidase dUMP ,dump[c] + h2o[c] --> duri[c] + pi[c],0.0,0.0,0.9133438692
NTD10,5 nucleotidase XMP ,h2o[c] + xmp[c] --> pi[c] + xtsn[c],0.0,0.0,0.4566719346
NTD11,5 nucleotidase IMP ,h2o[c] + imp[c] --> ins[c] + pi[c],0.0,0.0,0.9133438692
NTD2,5 nucleotidase UMP ,h2o[c] + ump[c] --> pi[c] + uri[c],0.0,0.0,0.9133438692
NTD3,5 nucleotidase dCMP ,dcmp[c] + h2o[c] --> dcyt[c] + pi[c],0.0,0.0,0.9133438692
NTD4,5 nucleotidase CMP ,cmp[c] + h2o[c] --> cytd[c] + pi[c],0.0,0.0,0.9133438692
NTD5,5 nucleotidase dTMP ,dtmp[c] + h2o[c] --> pi[c] + thymd[c],0.0,0.0,0.9133438692
NTD6,5 nucleotidase dAMP ,damp[c] + h2o[c] --> dad_2[c] + pi[c],0.0,0.0,0.4566719346
NTD7,5 nucleotidase AMP ,amp[c] + h2o[c] --> adn[c] + pi[c],0.0,0.0,0.9133438692
NTD8,5 nucleotidase dGMP ,dgmp[c] + h2o[c] --> dgsn[c] + pi[c],0.0,0.0,0.4566719346
NTD9,5 nucleotidase GMP ,gmp[c] + h2o[c] --> gsn[c] + pi[c],0.0,0.0,0.9133438692
NTP3,nucleoside triphosphatase GTP ,gtp[c] + h2o[c] --> gdp[c] + h[c] + pi[c],0.0,0.0,0.9133438692
NTP4,nucleoside triphosphatase dGTP ,dgtp[c] + h2o[c] --> dgdp[c] + h[c] + pi[c],0.0,0.0,0.9133438692
NTRLASE,nitrilase,2.0 h2o[c] + ind3acnl[c] --> ind3ac[c] + nh4[c],0.0,0.0,-0.0
NTRLASE2,nitrilase,aprop[c] + 2.0 h2o[c] --> ala_L[c] + nh4[c],0.0,0.0,-0.0
NTRLASE3,nitrilase,acybut[c] + 2.0 h2o[c] --> glu_L[c] + nh4[c],0.0,0.0,-0.0
AATA,2 aminoadipate transaminase,2oxoadp[c] + glu_L[c] <=> L2aadp[c] + akg[c],4.97855009329,4.97753966724,5.02378492644
HACNHm,homoacontinate hydratase mitochondrial,b124tc[m] + h2o[m] <=> hicit[m],4.97855009329,4.97753966724,5.02378492644
HICITDm,homoisocitrate dehydrogenase,hicit[m] + nad[m] <=> h[m] + nadh[m] + oxag[m],4.97855009329,4.97753966724,5.02378492644
OAAt2m,oxaloacetate transport mitochondrial,h[c] + oaa[c] <=> h[m] + oaa[m],0.0,-10000.0,1.3346660594000002
MCITDm,2 methylcitrate dehydratase mitochondrial,hcit[m] <=> b124tc[m] + h2o[m],4.97855009329,4.97753966724,5.02378492644
OCDCAt,Octadecanoate n C180 transport in via uniport,ocdca[e] --> ocdca[c],0.0,0.0,-0.0
OCDCEAt,Octadecenoate n C181 transport in via uniport,ocdcea[e] --> ocdcea[c],100.0,100.0,100.0
OCDCYAt,Octadecynoate n C182 transport in via uniport,ocdcya[e] --> ocdcya[c],0.0,0.0,-0.0
OCTDP_5tm,all trans Octaprenyl diphosphate,octdp_5[c] <=> octdp_5[m],0.0,0.0,-0.0
OHPBAT,O Phospho 4 hydroxy L threonine2 oxoglutarate aminotransferase,glu_L[c] + ohpb[c] <=> akg[c] + phthr[c],0.0,0.0,-0.0
OHPHM6n,2 octaprenyl 6 hydroxyphenol methylase nuclear,2ohph_5[n] + amet[n] --> 2omph_5[n] + ahcys[n] + h[n],0.0,0.0,-0.0
OMBZLM6m,2 Octaprenyl 6 methoxy benzoquinol methylase mitochodnrial,2ombzl_5[m] + amet[m] --> 2ommbl_5[m] + ahcys[m] + h[m],0.0,0.0,-0.0
OXAGm,non enzymatic reaction,h[m] + oxag[m] <=> 2oxoadp[m] + co2[m],4.97855009329,4.97753966724,5.02378492644
OMCDCm,2 oxo 4 methyl 3 carboxypentanoate decarboxylation,3c4mop[m] + h[m] --> 4mop[m] + co2[m],0.0,0.0,-0.0
OMMBLHX6m,2 Octaprenyl 3 methyl 6 methoxy 1 4 benzoquinol hydroxylase mitochodnrial,2ommbl_5[m] + 0.5 o2[m] --> 2omhmbl_5[m],0.0,0.0,-0.0
SACCD1,saccharopine dehydrogenase NADP L glutamate forming ,L2aadp6sa[c] + glu_L[c] + h[c] + nadph[c] <=> h2o[c] + nadp[c] + saccrp_L[c],4.97855009329,4.97753966724,5.02378492683
OMPHHX6m,2 octaprenyl 6 methoxyphenol hydroxylase mitochondrial,2omph_5[m] + 0.5 o2[m] --> 2ombzl_5[m],0.0,0.0,-0.0
OPHBDC6,Octaprenyl hydroxybenzoate decarboxylase,3ophb_5[c] + h[c] --> 2oph_5[c] + co2[c],0.0,0.0,-0.0
OPHHX6,2 Octaprenylphenol hydroxylase,2oph_5[c] + 0.5 o2[c] --> 2ohph_5[c],0.0,0.0,-0.0
ORNDC,Ornithine Decarboxylase,h[c] + orn[c] --> co2[c] + ptrc[c],0.0,0.0,-0.0
ORNTA,ornithine transaminase,akg[c] + orn[c] --> glu5sa[c] + glu_L[c],0.0,0.0,1.21779183604
SACCD2,saccharopine dehydrogenase NAD L lysine forming ,h2o[c] + nad[c] + saccrp_L[c] <=> akg[c] + h[c] + lys_L[c] + nadh[c],4.97855009329,4.97753966724,5.02378492683
ORNt2r,orntithine reversible transport in via proton symport,h[e] + orn[e] <=> h[c] + orn[c],0.0,-0.05620577705,-0.0
THRD_Lm,L threonine deaminase mitochondrial,thr_L[m] --> 2obut[m] + nh4[m],1.6395649190000001,1.6392321596400001,1.67748740057
DOLPt2er,dolichol phosphate endoplasmic reticular transport via proton symport,dolp[c] + h[c] <=> dolp[r] + h[r],-5.42296671934,-5.42296671935,-5.4218660963200005
ERGSTter,ergosterol endoplasmic reticular transport,ergst[r] <=> ergst[c],2.39777222147,2.39728557948,2.40290183698
OXO2Ctm,2 oxodicarboylate transporter mitochondrial,akg[m] + oxag[c] <=> akg[c] + oxag[m],0.0,0.0,-0.0
P5CDm,1 pyrroline 5 carboxylate dehydrogenase mitochondrial,1pyr5c[m] + 2.0 h2o[m] + nad[m] --> glu_L[m] + h[m] + nadh[m],0.0,0.0,0.91334387703
ERGTETROLter,Ergosta 5 6 22 24 28 tetraen 3beta ol endoplamic reticular transport,ergtetrol[c] <=> ergtetrol[r],2.39777222147,2.39728557948,2.40290183698
PAK_SC,phosphatidate kinase yeast specific,atp[c] + 0.01 pa_SC[c] --> adp[c] + 0.01 dagpy_SC[c],0.0,0.0,0.91334387703
PAN4Ptm,panthetheine 4 phosphate reversible mitochondrial transport,pan4p[c] <=> pan4p[m],0.0,0.0,-0.0
PANTS,pantothenate synthase,ala_B[c] + atp[c] + pant_R[c] --> amp[c] + h[c] + pnto_R[c] + ppi[c],0.0,0.0,0.028102888519999997
PANTtm,pantothenate mitochondrial transport,pant_R[c] <=> pant_R[m],0.0,-0.027468988780000002,-0.0
G6Pter,glucose 6 phosphate endoplasmic reticular transport via diffusion,g6p[c] <=> g6p[r],5.00159823124,5.0005831274400006,5.01181564245
PAPt,PAP reversible uniport,pap[e] <=> pap[c],0.0,-0.024768647510000002,-0.0
PAPtm,Adenosine 3 5 bisphosphate mitochondrial transport,pap[c] <=> pap[m],0.0,0.0,-0.0
PAtm_SC,phosphatidate reversible transport mitochondrial yeast specific,pa_SC[c] <=> pa_SC[m],0.0,0.0,-0.0
MANNANter,mannan endoplasmic reticulum transport via diffusion,mannan[c] <=> mannan[r],-5.42296671934,-5.42296671935,-5.4218660963200005
PCLAD,picolinic acid decarboxylase,cmusa[c] + h[c] --> am6sa[c] + co2[c],0.0,0.0,-0.0
PDE1,3 5 cyclic nucleotide phosphodiesterase,camp[c] + h2o[c] --> amp[c] + h[c],0.0,0.0,0.45667193851
PDE2,3 5 cyclic nucleotide phosphodiesterase,35cdamp[c] + h2o[c] --> damp[c] + h[c],0.0,0.0,-0.0
PDE3,3 5 cyclic nucleotide phosphodiesterase,35cimp[c] + h2o[c] --> h[c] + imp[c],0.0,0.0,-0.0
PDE4,3 5 cyclic nucleotide phosphodiesterase,35cgmp[c] + h2o[c] --> gmp[c] + h[c],0.0,0.0,-0.0
PDE5,3 5 cyclic nucleotide phosphodiesterase,35ccmp[c] + h2o[c] --> cmp[c] + h[c],0.0,0.0,-0.0
O2ter,O2 transport endoplasmic reticulum,o2[c] <=> o2[r],2.6038260097799997,2.60329754796,2.60925252027
PDX5PO,pyridoxine 5 phosphate oxidase,o2[c] + pdx5p[c] <=> h2o2[c] + pydx5p[c],0.0,0.0,-0.0
PETHCT,phosphoethanolamine cytidyltransferase,ctp[c] + ethamp[c] + h[c] --> cdpea[c] + ppi[c],0.0,0.0,0.26095539344
